"","unique_lt","annot_site_detected","alt_site_detected","riboseq_reads_detected"
"3690","b3685_3866273",TRUE,TRUE,TRUE
"3691","b3686_3866897",TRUE,FALSE,TRUE
"3692","b3687_3867422",TRUE,FALSE,TRUE
"3693","b3688_3867728",TRUE,FALSE,TRUE
"3694","b3689_3869309",FALSE,FALSE,TRUE
"3695","b3690_3869377",TRUE,FALSE,TRUE
"3696","b3691_3871730",TRUE,FALSE,TRUE
"3697","b4478_3872998",TRUE,FALSE,TRUE
"3698","b4477_3873612",TRUE,TRUE,TRUE
"3699","b3693_3874474",TRUE,TRUE,TRUE
"3700","b4479_3875160",TRUE,FALSE,TRUE
"3701","b3696_3875438",TRUE,FALSE,TRUE
"3702","b3697_3876952",TRUE,FALSE,TRUE
"3703","b3698_3877465",TRUE,TRUE,TRUE
"3704","b3699_3880119",TRUE,FALSE,TRUE
"3705","b3700_3881221",FALSE,FALSE,TRUE
"3706","b3701_3882321",FALSE,FALSE,TRUE
"3707","b3702_3883729",FALSE,FALSE,TRUE
"3708","b3703_3884336",TRUE,FALSE,TRUE
"3709","b3704_3884493",FALSE,FALSE,TRUE
"3710","b4557_3884816",FALSE,FALSE,TRUE
"3711","b3705_3885076",TRUE,FALSE,TRUE
"3712","b3706_3886828",TRUE,FALSE,TRUE
"3713","b3707_3888435",TRUE,TRUE,TRUE
"3714","b3708_3888730",TRUE,TRUE,TRUE
"3715","b3709_3890236",TRUE,FALSE,TRUE
"3716","b3710_3891615",FALSE,TRUE,TRUE
"3717","b3711_3892765",FALSE,FALSE,FALSE
"3718","b3712_3893881",TRUE,TRUE,TRUE
"3719","b3713_3894652",TRUE,FALSE,TRUE
"3720","b3714_3896609",TRUE,FALSE,TRUE
"3721","b3715_3896774",TRUE,FALSE,TRUE
"3722","b3716_3897506",TRUE,FALSE,TRUE
"3723","b3717_3898022",TRUE,FALSE,TRUE
"3724","b3718_3899393",TRUE,FALSE,TRUE
"3725","b3719_3900577",TRUE,FALSE,TRUE
"3726","b3720_3902220",TRUE,FALSE,TRUE
"3727","b3721_3903701",TRUE,FALSE,TRUE
"3728","b3722_3905597",FALSE,FALSE,TRUE
"3729","b3723_3906567",FALSE,TRUE,TRUE
"3730","b3724_3907578",TRUE,FALSE,TRUE
"3731","b3725_3908366",TRUE,TRUE,TRUE
"3732","b3726_3909439",FALSE,FALSE,TRUE
"3733","b3727_3910398",FALSE,FALSE,TRUE
"3734","b3728_3911525",TRUE,FALSE,TRUE
"3735","b3729_3913668",FALSE,TRUE,TRUE
"3736","b3730_3915200",TRUE,FALSE,TRUE
"3737","b3731_3915972",TRUE,TRUE,TRUE
"3738","b3732_3917375",TRUE,FALSE,TRUE
"3739","b3733_3918265",TRUE,FALSE,TRUE
"3740","b3734_3919857",TRUE,FALSE,TRUE
"3741","b3735_3920403",TRUE,FALSE,TRUE
"3742","b3736_3920888",TRUE,FALSE,TRUE
"3743","b3737_3921189",TRUE,FALSE,TRUE
"3744","b3738_3922051",TRUE,FALSE,TRUE
"3745","b3739_3922440",FALSE,FALSE,TRUE
"3746","b3740_3923680",TRUE,FALSE,TRUE
"3747","b3741_3925633",TRUE,FALSE,TRUE
"3748","b3742_3926455",FALSE,FALSE,TRUE
"3749","b3743_3927003",TRUE,TRUE,TRUE
"3750","b3744_3927155",TRUE,FALSE,TRUE
"3751","b3745_3929603",FALSE,FALSE,FALSE
"3752","b3746_3931093",FALSE,TRUE,TRUE
"3753","b3747_3931316",TRUE,FALSE,TRUE
"3754","b3748_3933351",TRUE,FALSE,TRUE
"3755","b3749_3933778",FALSE,FALSE,TRUE
"3756","b3750_3935288",TRUE,FALSE,TRUE
"3757","b3751_3936278",TRUE,FALSE,TRUE
"3758","b3752_3937294",FALSE,FALSE,TRUE
"3759","b3753_3938227",TRUE,FALSE,TRUE
"3760","b3754_3940612",TRUE,FALSE,TRUE
"3761","b3755_3941327",TRUE,FALSE,TRUE
"3762","b4480_3947967",TRUE,FALSE,TRUE
"3763","b3764_3948086",TRUE,FALSE,TRUE
"3764","b3765_3949969",TRUE,FALSE,TRUE
"3765","b3766_3950322",FALSE,FALSE,TRUE
"3766","b4669_3950507",TRUE,FALSE,TRUE
"3767","b4488_3950560",FALSE,FALSE,TRUE
"3768","b4488_3951542",FALSE,FALSE,TRUE
"3769","b3769_3952201",TRUE,FALSE,TRUE
"3770","b3770_3952484",TRUE,FALSE,TRUE
"3771","b3771_3953478",TRUE,FALSE,TRUE
"3772","b3772_3955331",TRUE,FALSE,TRUE
"3773","b3773_3957820",TRUE,FALSE,TRUE
"3774","b3774_3957970",TRUE,FALSE,TRUE
"3775","b3775_3959813",TRUE,FALSE,TRUE
"3776","b3777_3960460",TRUE,FALSE,TRUE
"3777","b3777_3960254",FALSE,TRUE,TRUE
"3778","b3778_3960677",TRUE,FALSE,TRUE
"3779","b3779_3964229",TRUE,FALSE,TRUE
"3780","b3780_3965630",TRUE,TRUE,TRUE
"3781","b3781_3965761",TRUE,FALSE,TRUE
"3782","b3783_3966417",TRUE,FALSE,TRUE
"3783","b3784_3967916",TRUE,FALSE,TRUE
"3784","b3785_3969031",FALSE,TRUE,TRUE
"3785","b3786_3970133",TRUE,FALSE,TRUE
"3786","b3787_3971260",TRUE,FALSE,TRUE
"3787","b3788_3972522",TRUE,TRUE,TRUE
"3788","b3789_3973608",TRUE,FALSE,TRUE
"3789","b3790_3974467",FALSE,TRUE,TRUE
"3790","b3791_3975146",FALSE,TRUE,TRUE
"3791","b3792_3976278",FALSE,FALSE,TRUE
"3792","b4481_3977525",TRUE,FALSE,TRUE
"3793","b3793_3978601",TRUE,TRUE,TRUE
"3794","b3794_3979956",TRUE,FALSE,TRUE
"3795","b3795_3980887",TRUE,FALSE,TRUE
"3796","b3800_3982958",TRUE,FALSE,TRUE
"3797","b3801_3986007",TRUE,FALSE,TRUE
"3798","b3802_3987882",FALSE,FALSE,TRUE
"3799","b3803_3989066",TRUE,FALSE,TRUE
"3800","b3804_3989828",TRUE,FALSE,TRUE
"3801","b3805_3990766",TRUE,FALSE,TRUE
"3802","b3806_3991153",FALSE,TRUE,TRUE
"3803","b3807_3994059",TRUE,FALSE,TRUE
"3804","b4558_3994522",TRUE,FALSE,TRUE
"3805","b3809_3994762",TRUE,TRUE,TRUE
"3806","b3810_3995583",TRUE,FALSE,TRUE
"3807","b3811_3996287",FALSE,TRUE,TRUE
"3808","b3812_3997183",FALSE,FALSE,TRUE
"3809","b3813_3997983",FALSE,FALSE,TRUE
"3810","b4482_4001056",FALSE,TRUE,TRUE
"3811","b3816_4001426",TRUE,FALSE,TRUE
"3812","b3817_4002799",TRUE,FALSE,TRUE
"3813","b3818_4003193",TRUE,TRUE,TRUE
"3814","b3819_4004178",TRUE,FALSE,TRUE
"3815","b3820_4004697",FALSE,TRUE,TRUE
"3816","b3821_4004862",TRUE,FALSE,TRUE
"3817","b3822_4005864",FALSE,FALSE,TRUE
"3818","b3823_4007757",TRUE,FALSE,TRUE
"3819","b3824_4009059",TRUE,FALSE,TRUE
"3820","b3825_4009170",FALSE,FALSE,TRUE
"3821","b3826_4010200",TRUE,FALSE,TRUE
"3822","b3827_4011076",FALSE,FALSE,TRUE
"3823","b3828_4012816",TRUE,FALSE,TRUE
"3824","b3829_4013053",TRUE,FALSE,TRUE
"3825","b3830_4016169",TRUE,FALSE,TRUE
"3826","b3831_4016431",TRUE,FALSE,TRUE
"3827","b3832_4017333",TRUE,FALSE,TRUE
"3828","b3833_4018855",TRUE,TRUE,TRUE
"3829","b3834_4019624",TRUE,FALSE,TRUE
"3830","b3835_4020226",TRUE,TRUE,TRUE
"3831","b3836_4021945",TRUE,FALSE,TRUE
"3832","b3838_4022218",FALSE,FALSE,TRUE
"3833","b3839_4022736",TRUE,FALSE,TRUE
"3834","b4483_4023554",TRUE,TRUE,TRUE
"3835","b3842_4024821",TRUE,TRUE,TRUE
"3836","b3843_4024988",TRUE,TRUE,TRUE
"3837","b3844_4026527",TRUE,FALSE,TRUE
"3838","b3845_4028772",TRUE,FALSE,TRUE
"3839","b3846_4030971",TRUE,FALSE,TRUE
"3840","b3847_4031161",TRUE,FALSE,TRUE
"3841","b3848_4032492",FALSE,FALSE,FALSE
"3842","b3849_4033145",TRUE,FALSE,TRUE
"3843","b3850_4034608",TRUE,FALSE,TRUE
"3844","b3856_4041433",FALSE,FALSE,TRUE
"3845","b3857_4041999",TRUE,FALSE,TRUE
"3846","b3858_4042069",TRUE,TRUE,TRUE
"3847","b3859_4042415",TRUE,TRUE,TRUE
"3848","b3860_4043418",TRUE,TRUE,TRUE
"3849","b3861_4044199",TRUE,FALSE,TRUE
"3850","b3862_4046602",FALSE,FALSE,TRUE
"3851","b3863_4046966",FALSE,FALSE,TRUE
"3852","b3865_4050765",TRUE,FALSE,TRUE
"3853","b3866_4051347",FALSE,FALSE,TRUE
"3854","b3867_4052045",TRUE,FALSE,TRUE
"3855","b4686_4053757",TRUE,FALSE,TRUE
"3856","b3868_4055278",FALSE,FALSE,TRUE
"3857","b3869_4056339",FALSE,FALSE,FALSE
"3858","b3870_4058034",TRUE,FALSE,TRUE
"3859","b3871_4058407",TRUE,FALSE,TRUE
"3860","b3872_4060447",TRUE,FALSE,TRUE
"3861","b3873_4061165",TRUE,FALSE,TRUE
"3862","b3874_4062247",TRUE,TRUE,TRUE
"3863","b3875_4064295",TRUE,FALSE,TRUE
"3864","b3876_4065766",FALSE,FALSE,TRUE
"3865","b3877_4067194",TRUE,FALSE,TRUE
"3866","b3878_4069276",TRUE,FALSE,TRUE
"3867","b3879_4070401",FALSE,FALSE,TRUE
"3868","b3880_4071756",TRUE,FALSE,TRUE
"3869","b3881_4072651",TRUE,FALSE,TRUE
"3870","b3882_4073571",TRUE,FALSE,TRUE
"3871","b3883_4073739",TRUE,FALSE,TRUE
"3872","b3884_4074669",FALSE,FALSE,TRUE
"3873","b3885_4075553",TRUE,FALSE,TRUE
"3874","b3886_4076146",FALSE,FALSE,TRUE
"3875","b3887_4077015",TRUE,TRUE,TRUE
"3876","b3888_4077449",FALSE,TRUE,TRUE
"3877","b3889_4079297",TRUE,TRUE,TRUE
"3878","b3890_4079751",TRUE,TRUE,TRUE
"3879","b3891_4081228",TRUE,TRUE,TRUE
"3880","b3892_4081860",TRUE,FALSE,TRUE
"3881","b3893_4082759",TRUE,FALSE,TRUE
"3882","b3894_4085822",TRUE,FALSE,TRUE
"3883","b3895_4086016",TRUE,TRUE,TRUE
"3884","b3896_4087002",TRUE,FALSE,TRUE
"3885","b3897_4089855",FALSE,FALSE,FALSE
"3886","b3898_4090925",FALSE,FALSE,TRUE
"3887","b3899_4092366",TRUE,FALSE,TRUE
"3888","b3900_4092823",TRUE,FALSE,TRUE
"3889","b3901_4093438",TRUE,FALSE,TRUE
"3890","b3902_4094272",TRUE,FALSE,TRUE
"3891","b3903_4095982",TRUE,FALSE,TRUE
"3892","b3904_4097448",FALSE,FALSE,FALSE
"3893","b3905_4097736",FALSE,FALSE,TRUE
"3894","b3906_4098646",FALSE,FALSE,TRUE
"3895","b3907_4100525",TRUE,FALSE,TRUE
"3896","b3908_4100810",TRUE,FALSE,TRUE
"3897","b3909_4101690",TRUE,FALSE,TRUE
"3898","b3910_4102822",TRUE,FALSE,TRUE
"3899","b3911_4104975",FALSE,FALSE,FALSE
"3900","b3912_4105670",TRUE,TRUE,TRUE
"3901","b4484_4105820",TRUE,TRUE,TRUE
"3902","b3915_4106469",TRUE,FALSE,TRUE
"3903","b3916_4107552",TRUE,FALSE,TRUE
"3904","b3917_4108834",TRUE,FALSE,TRUE
"3905","b3918_4109930",TRUE,FALSE,TRUE
"3906","b3919_4111507",TRUE,TRUE,TRUE
"3907","b3920_4112214",FALSE,FALSE,TRUE
"3908","b3921_4112315",TRUE,FALSE,TRUE
"3909","b3922_4112967",TRUE,TRUE,TRUE
"3910","b3923_4113293",TRUE,FALSE,TRUE
"3911","b3924_4114472",TRUE,FALSE,TRUE
"3912","b3925_4115579",FALSE,FALSE,TRUE
"3913","b3926_4117222",TRUE,FALSE,TRUE
"3914","b3927_4118090",TRUE,FALSE,TRUE
"3915","b3928_4118515",TRUE,FALSE,TRUE
"3916","b3929_4119330",FALSE,FALSE,TRUE
"3917","b3930_4120349",FALSE,FALSE,TRUE
"3918","b3931_4121747",FALSE,FALSE,TRUE
"3919","b3932_4122287",TRUE,FALSE,TRUE
"3920","b3933_4123339",TRUE,FALSE,TRUE
"3921","b3934_4124456",TRUE,TRUE,TRUE
"3922","b3935_4126810",FALSE,FALSE,TRUE
"3923","b3936_4127013",TRUE,FALSE,TRUE
"3924","b3937_4127894",TRUE,FALSE,TRUE
"3925","b3938_4128395",TRUE,FALSE,TRUE
"3926","b3939_4128672",TRUE,FALSE,TRUE
"3927","b3940_4129835",TRUE,TRUE,TRUE
"3928","b3941_4132616",TRUE,TRUE,TRUE
"3929","b3942_4133835",TRUE,FALSE,TRUE
"3930","b3943_4136108",FALSE,TRUE,TRUE
"3931","b3944_4137657",FALSE,FALSE,TRUE
"3932","b3945_4139035",TRUE,FALSE,TRUE
"3933","b3946_4139708",TRUE,FALSE,TRUE
"3934","b3947_4142221",TRUE,FALSE,TRUE
"3935","b3949_4142530",TRUE,FALSE,TRUE
"3936","b3950_4143624",TRUE,FALSE,TRUE
"3937","b3951_4143995",FALSE,FALSE,TRUE
"3938","b3952_4146258",FALSE,FALSE,TRUE
"3939","b3953_4147138",TRUE,FALSE,TRUE
"3940","b3954_4148317",TRUE,FALSE,TRUE
"3941","b3955_4150265",TRUE,FALSE,TRUE
"3942","b3956_4153098",TRUE,FALSE,TRUE
"3943","b3957_4154847",TRUE,FALSE,TRUE
"3944","b3958_4155001",TRUE,TRUE,TRUE
"3945","b3959_4156013",TRUE,FALSE,TRUE
"3946","b3960_4156850",TRUE,FALSE,TRUE
"3947","b3961_4158490",TRUE,FALSE,TRUE
"3948","b3962_4160790",TRUE,TRUE,TRUE
"3949","b3963_4161124",TRUE,FALSE,TRUE
"3950","b3964_4161771",TRUE,FALSE,TRUE
"3951","b3965_4163270",FALSE,FALSE,TRUE
"3952","b3966_4163639",FALSE,FALSE,TRUE
"3953","b3967_4165428",FALSE,TRUE,TRUE
"3954","b3972_4172057",TRUE,FALSE,TRUE
"3955","b3973_4173082",FALSE,TRUE,TRUE
"3956","b3974_4175026",FALSE,TRUE,TRUE
"3957","b3980_4175944",TRUE,FALSE,TRUE
"3958","b3981_4177358",TRUE,FALSE,TRUE
"3959","b3982_4177743",TRUE,TRUE,TRUE
"3960","b3983_4178447",TRUE,TRUE,TRUE
"3961","b3984_4178879",TRUE,FALSE,TRUE
"3962","b3985_4179996",FALSE,FALSE,TRUE
"3963","b3986_4180560",TRUE,FALSE,TRUE
"3964","b3987_4181245",FALSE,FALSE,TRUE
"3965","b3988_4185350",FALSE,FALSE,TRUE
"3966","b3989_4189786",TRUE,FALSE,TRUE
"3967","b3990_4191868",FALSE,FALSE,FALSE
"3968","b3991_4192635",TRUE,FALSE,TRUE
"3969","b4407_4192837",FALSE,FALSE,TRUE
"3970","b3992_4193576",TRUE,FALSE,TRUE
"3971","b3993_4194204",TRUE,TRUE,TRUE
"3972","b3994_4196099",TRUE,FALSE,TRUE
"3973","b3995_4196808",TRUE,FALSE,TRUE
"3974","b3996_4196903",TRUE,FALSE,TRUE
"3975","b3997_4197716",FALSE,FALSE,TRUE
"3976","b3998_4198790",TRUE,TRUE,TRUE
"3977","b3999_4199504",TRUE,FALSE,TRUE
"3978","b4000_4200281",TRUE,FALSE,TRUE
"3979","b4001_4200566",FALSE,FALSE,TRUE
"3980","b4002_4201688",TRUE,FALSE,TRUE
"3981","b4003_4201926",TRUE,FALSE,TRUE
"3982","b4004_4203320",FALSE,FALSE,TRUE
"3983","b4005_4205931",TRUE,TRUE,TRUE
"3984","b4006_4207532",TRUE,FALSE,TRUE
"3985","b4011_4213234",TRUE,FALSE,TRUE
"3986","b4012_4214123",TRUE,FALSE,TRUE
"3987","b4013_4214280",TRUE,FALSE,TRUE
"3988","b4014_4215478",TRUE,FALSE,TRUE
"3989","b4015_4217109",TRUE,FALSE,TRUE
"3990","b4016_4218596",FALSE,FALSE,TRUE
"3991","b4017_4222487",FALSE,FALSE,TRUE
"3992","b4018_4223628",FALSE,FALSE,TRUE
"3993","b4019_4223828",TRUE,FALSE,TRUE
"3994","b4020_4227731",TRUE,FALSE,TRUE
"3995","b4021_4230142",TRUE,FALSE,TRUE
"3996","b4022_4230354",FALSE,FALSE,TRUE
"3997","b4023_4231631",FALSE,TRUE,TRUE
"3998","b4024_4233233",TRUE,FALSE,TRUE
"3999","b4025_4233758",TRUE,TRUE,TRUE
"4000","b4026_4235906",TRUE,FALSE,TRUE
"4001","b4027_4236262",TRUE,TRUE,TRUE
"4002","b4028_4236897",FALSE,TRUE,TRUE
"4003","b4029_4237634",TRUE,FALSE,TRUE
"4004","b4620_4240055",FALSE,FALSE,TRUE
"4005","b4030_4240325",FALSE,TRUE,TRUE
"4006","b4031_4242254",TRUE,FALSE,TRUE
"4007","b4032_4243516",TRUE,FALSE,TRUE
"4008","b4033_4245075",FALSE,TRUE,TRUE
"4009","b4034_4246419",TRUE,FALSE,TRUE
"4010","b4035_4246784",TRUE,FALSE,TRUE
"4011","b4036_4247971",TRUE,FALSE,TRUE
"4012","b4037_4249554",TRUE,TRUE,TRUE
"4013","b4038_4250703",TRUE,FALSE,TRUE
"4014","b4038_4250885",FALSE,FALSE,TRUE
"4015","b4038_4250961",FALSE,FALSE,TRUE
"4016","b4039_4252506",FALSE,FALSE,TRUE
"4017","b4040_4253016",TRUE,FALSE,TRUE
"4018","b4041_4256466",TRUE,FALSE,TRUE
"4019","b4042_4256637",FALSE,FALSE,TRUE
"4020","b4043_4257115",TRUE,FALSE,TRUE
"4021","b4044_4257742",FALSE,FALSE,TRUE
"4022","b4045_4259237",TRUE,FALSE,TRUE
"4023","b4046_4260003",TRUE,TRUE,TRUE
"4024","b4047_4260321",TRUE,FALSE,TRUE
"4025","b4048_4260599",FALSE,FALSE,TRUE
"4026","b4049_4261669",TRUE,TRUE,TRUE
"4027","b4050_4262840",TRUE,FALSE,TRUE
"4028","b4051_4264231",TRUE,FALSE,TRUE
"4029","b4052_4264314",FALSE,FALSE,TRUE
"4030","b4053_4265782",TRUE,FALSE,TRUE
"4031","b4054_4267114",TRUE,FALSE,TRUE
"4032","b4621_4269012",TRUE,FALSE,TRUE
"4033","b4055_4269414",TRUE,FALSE,TRUE
"4034","b4056_4270238",TRUE,FALSE,TRUE
"4035","b4057_4270658",TRUE,TRUE,TRUE
"4036","b4058_4273871",TRUE,FALSE,TRUE
"4037","b4059_4274125",TRUE,FALSE,TRUE
"4038","b4060_4275041",FALSE,FALSE,TRUE
"4039","b4061_4275471",TRUE,FALSE,TRUE
"4040","b4062_4277383",FALSE,TRUE,TRUE
"4041","b4063_4277469",FALSE,FALSE,TRUE
"4042","b4064_4278479",TRUE,FALSE,TRUE
"4043","b4065_4279980",TRUE,FALSE,TRUE
"4044","b4066_4283075",TRUE,FALSE,TRUE
"4045","b4067_4284902",TRUE,TRUE,TRUE
"4046","b4068_4285213",TRUE,FALSE,TRUE
"4047","b4069_4287371",TRUE,FALSE,TRUE
"4048","b4070_4287764",FALSE,FALSE,TRUE
"4049","b4071_4289245",TRUE,FALSE,TRUE
"4050","b4072_4289808",FALSE,FALSE,TRUE
"4051","b4073_4290476",FALSE,FALSE,TRUE
"4052","b4074_4291512",FALSE,FALSE,FALSE
"4053","b4075_4293163",FALSE,FALSE,TRUE
"4054","b4076_4293543",FALSE,FALSE,TRUE
"4055","b4077_4294481",TRUE,FALSE,TRUE
"4056","b4078_4297125",FALSE,FALSE,TRUE
"4057","b4079_4299366",TRUE,FALSE,TRUE
"4058","b4080_4301030",TRUE,FALSE,TRUE
"4059","b4081_4303078",FALSE,FALSE,FALSE
"4060","b4082_4304109",FALSE,FALSE,TRUE
"4061","b4622_4304403",FALSE,FALSE,TRUE
"4062","b4083_4306597",TRUE,FALSE,TRUE
"4063","b4084_4307799",FALSE,FALSE,TRUE
"4064","b4085_4308478",TRUE,FALSE,TRUE
"4065","b4086_4309469",TRUE,FALSE,TRUE
"4066","b4087_4310980",TRUE,FALSE,TRUE
"4067","b4088_4312042",TRUE,FALSE,TRUE
"4068","b4089_4312991",TRUE,FALSE,TRUE
"4069","b4090_4313350",TRUE,TRUE,TRUE
"4070","b4487_4313868",FALSE,TRUE,TRUE
"4071","b4092_4315102",FALSE,FALSE,FALSE
"4072","b4093_4315538",TRUE,FALSE,TRUE
"4073","b4094_4316082",FALSE,FALSE,TRUE
"4074","b4095_4317218",FALSE,FALSE,TRUE
"4075","b4096_4317895",TRUE,FALSE,TRUE
"4076","b4097_4318764",TRUE,FALSE,TRUE
"4077","b4098_4319606",TRUE,FALSE,TRUE
"4078","b4099_4320663",FALSE,FALSE,TRUE
"4079","b4100_4321247",FALSE,FALSE,TRUE
"4080","b4101_4321696",TRUE,FALSE,TRUE
"4081","b4102_4322422",FALSE,FALSE,TRUE
"4082","b4104_4323230",TRUE,FALSE,TRUE
"4083","b4104_4322814",FALSE,FALSE,TRUE
"4084","b4105_4324352",TRUE,FALSE,TRUE
"4085","b4106_4325165",TRUE,FALSE,TRUE
"4086","b4107_4325741",FALSE,FALSE,TRUE
"4087","b4108_4326734",TRUE,FALSE,TRUE
"4088","b4109_4327135",TRUE,FALSE,TRUE
"4089","b4110_4329360",TRUE,FALSE,TRUE
"4090","b4111_4330502",TRUE,FALSE,TRUE
"4091","b4703_4332116",TRUE,FALSE,TRUE
"4092","b4112_4333272",FALSE,TRUE,TRUE
"4093","b4113_4333950",TRUE,TRUE,TRUE
"4094","b4114_4335590",TRUE,TRUE,TRUE
"4095","b4115_4337031",TRUE,FALSE,TRUE
"4096","b4116_4337929",TRUE,FALSE,TRUE
"4097","b4117_4340521",TRUE,FALSE,TRUE
"4098","b4118_4341628",TRUE,FALSE,TRUE
"4099","b4119_4341911",TRUE,FALSE,TRUE
"4100","b4120_4343369",FALSE,TRUE,TRUE
"4101","b4121_4345558",FALSE,FALSE,TRUE
"4102","b4122_4347326",TRUE,FALSE,TRUE
"4103","b4123_4348744",TRUE,FALSE,TRUE
"4104","b4124_4350034",TRUE,FALSE,TRUE
"4105","b4125_4351662",FALSE,FALSE,TRUE
"4106","b4126_4351843",TRUE,FALSE,TRUE
"4107","b4127_4352085",TRUE,FALSE,TRUE
"4108","b4128_4352584",TRUE,FALSE,TRUE
"4109","b4559_4352908",FALSE,TRUE,TRUE
"4110","b4129_4354717",TRUE,TRUE,TRUE
"4111","b4130_4356411",TRUE,FALSE,TRUE
"4112","b4131_4358617",TRUE,FALSE,TRUE
"4113","b4132_4360031",TRUE,FALSE,TRUE
"4114","b4133_4361934",TRUE,FALSE,TRUE
"4115","b4654_4362353",FALSE,FALSE,TRUE
"4116","b4654_4362271",FALSE,TRUE,TRUE
"4117","b4135_4363308",TRUE,FALSE,TRUE
"4118","b4136_4365042",TRUE,FALSE,TRUE
"4119","b4137_4365356",TRUE,TRUE,TRUE
"4120","b4138_4366773",TRUE,TRUE,TRUE
"4121","b4139_4368327",TRUE,FALSE,TRUE
"4122","b4140_4368664",FALSE,TRUE,TRUE
"4123","b4141_4370412",TRUE,FALSE,TRUE
"4124","b4142_4370688",TRUE,FALSE,TRUE
"4125","b4143_4371025",TRUE,FALSE,TRUE
"4126","b4144_4372809",TRUE,FALSE,TRUE
"4127","b4145_4374234",TRUE,FALSE,TRUE
"4128","b4146_4375657",FALSE,FALSE,TRUE
"4129","b4147_4375699",TRUE,FALSE,TRUE
"4130","b4410_4376317",FALSE,FALSE,TRUE
"4131","b4411_4376553",TRUE,FALSE,TRUE
"4132","b4148_4376875",FALSE,TRUE,TRUE
"4133","b4149_4377722",TRUE,TRUE,TRUE
"4134","b4150_4378944",FALSE,FALSE,TRUE
"4135","b4151_4379366",TRUE,FALSE,TRUE
"4136","b4152_4379772",TRUE,FALSE,TRUE
"4137","b4153_4380517",TRUE,FALSE,TRUE
"4138","b4154_4382318",TRUE,FALSE,TRUE
"4139","b4155_4382643",TRUE,FALSE,TRUE
"4140","b4156_4383839",TRUE,FALSE,TRUE
"4141","b4157_4385393",TRUE,TRUE,TRUE
"4142","b4158_4385704",FALSE,FALSE,TRUE
"4143","b4159_4389370",TRUE,FALSE,TRUE
"4144","b4160_4390360",TRUE,FALSE,TRUE
"4145","b4161_4391509",TRUE,FALSE,TRUE
"4146","b4162_4391604",TRUE,FALSE,TRUE
"4147","b4670_4392892",FALSE,FALSE,TRUE
"4148","b4166_4394067",FALSE,FALSE,TRUE
"4149","b4167_4394066",FALSE,FALSE,TRUE
"4150","b4168_4395585",TRUE,TRUE,TRUE
"4151","b4169_4396065",FALSE,FALSE,TRUE
"4152","b4170_4397412",FALSE,FALSE,TRUE
"4153","b4171_4399252",TRUE,FALSE,TRUE
"4154","b4172_4400288",TRUE,FALSE,TRUE
"4155","b4173_4400672",FALSE,TRUE,TRUE
"4156","b4174_4402038",TRUE,FALSE,TRUE
"4157","b4175_4403300",TRUE,FALSE,TRUE
"4158","b4176_4404386",TRUE,FALSE,TRUE
"4159","b4177_4404687",TRUE,FALSE,TRUE
"4160","b4178_4406190",TRUE,FALSE,TRUE
"4161","b4179_4406654",TRUE,FALSE,TRUE
"4162","b4180_4409275",TRUE,TRUE,TRUE
"4163","b4181_4410133",TRUE,TRUE,TRUE
"4164","b4182_4410553",TRUE,FALSE,TRUE
"4165","b4183_4411302",FALSE,FALSE,FALSE
"4166","b4184_4411979",TRUE,FALSE,TRUE
"4167","b4185_4412387",TRUE,FALSE,TRUE
"4168","b4186_4413028",TRUE,FALSE,TRUE
"4169","b4187_4414275",TRUE,FALSE,TRUE
"4170","b4188_4416292",TRUE,FALSE,TRUE
"4171","b4189_4416770",TRUE,FALSE,TRUE
"4172","b4190_4416952",TRUE,FALSE,TRUE
"4173","b4191_4418453",FALSE,FALSE,TRUE
"4174","b4192_4419625",TRUE,TRUE,TRUE
"4175","b4193_4419980",TRUE,FALSE,TRUE
"4176","b4194_4421393",TRUE,FALSE,TRUE
"4177","b4195_4421708",TRUE,TRUE,TRUE
"4178","b4196_4422186",TRUE,FALSE,TRUE
"4179","b4197_4422846",FALSE,FALSE,TRUE
"4180","b4198_4423700",TRUE,FALSE,TRUE
"4181","b4199_4424791",TRUE,FALSE,TRUE
"4182","b4200_4425118",TRUE,FALSE,TRUE
"4183","b4201_4425520",FALSE,FALSE,TRUE
"4184","b4202_4425839",TRUE,FALSE,TRUE
"4185","b4203_4426108",TRUE,FALSE,TRUE
"4186","b4204_4427422",FALSE,FALSE,TRUE
"4187","b4205_4427694",FALSE,TRUE,TRUE
"4188","b4206_4428717",FALSE,FALSE,TRUE
"4189","b4207_4428935",TRUE,FALSE,TRUE
"4190","b4208_4429864",TRUE,FALSE,TRUE
"4191","b4209_4431983",TRUE,FALSE,TRUE
"4192","b4210_4433056",FALSE,FALSE,TRUE
"4193","b4211_4434024",TRUE,FALSE,TRUE
"4194","b4212_4434113",TRUE,TRUE,TRUE
"4195","b4213_4436565",TRUE,FALSE,TRUE
"4196","b4214_4436755",TRUE,FALSE,TRUE
"4197","b4215_4437707",FALSE,TRUE,TRUE
"4198","b4216_4439262",TRUE,FALSE,TRUE
"4199","b4217_4439587",TRUE,FALSE,TRUE
"4200","b4218_4441215",TRUE,FALSE,TRUE
"4201","b4219_4442176",TRUE,TRUE,TRUE
"4202","b4220_4442382",TRUE,FALSE,TRUE
"4203","b4221_4444112",TRUE,TRUE,TRUE
"4204","b4222_4447894",TRUE,FALSE,TRUE
"4205","b4224_4448447",TRUE,FALSE,TRUE
"4206","b4225_4448692",TRUE,TRUE,TRUE
