name,TIS_type,min_DG,gene
seq_b3989,annotated,-3.60823,seq_b3989
seq_b3990,annotated,-8.489565,seq_b3990
seq_b3991,annotated,-6.08185,seq_b3991
seq_b3992,annotated,-4.59019,seq_b3992
seq_b3993,annotated,-9.679875,seq_b3993
seq_b3993_.8,alternative,-3.272025,b3993
seq_b3994,annotated,-3.095715,seq_b3994
seq_b3995,annotated,-3.60793,seq_b3995
seq_b3996,annotated,-3.21575,seq_b3996
seq_b3997,annotated,-3.60823,seq_b3997
seq_b3998,annotated,-4.59019,seq_b3998
seq_b3998_11,alternative,0,b3998
seq_b3999,annotated,-0.359835,seq_b3999
seq_b4000,annotated,-2.68108,seq_b4000
seq_b4000_132,alternative,-0.359835,b4000
seq_b4001,annotated,0,seq_b4001
seq_b4002,annotated,-10.386265,seq_b4002
seq_b4003,annotated,-0.784380000000001,seq_b4003
seq_b4004,annotated,-2.68108,seq_b4004
seq_b4005,annotated,-5.24147,seq_b4005
seq_b4005_2,alternative,-2.833755,b4005
seq_b4006,annotated,-4.730455,seq_b4006
seq_b4011,annotated,-4.75546,seq_b4011
seq_b4012,annotated,-3.60793,seq_b4012
seq_b4013,annotated,-3.60793,seq_b4013
seq_b4014,annotated,-6.04734,seq_b4014
seq_b4015,annotated,-5.24147,seq_b4015
seq_b4015_109,alternative,-1.99672,b4015
seq_b4016,annotated,-4.68222,seq_b4016
seq_b4017,annotated,-0.359835,seq_b4017
seq_b4018,annotated,-0.359835,seq_b4018
seq_b4019,annotated,-3.60793,seq_b4019
seq_b4020,annotated,-3.60793,seq_b4020
seq_b4021,annotated,-3.60793,seq_b4021
seq_b4022,annotated,-3.60793,seq_b4022
seq_b4023,annotated,-4.68222,seq_b4023
seq_b4023_3,alternative,-1.9320600000000001,b4023
seq_b4023_45,alternative,0,b4023
seq_b4024,annotated,-3.60793,seq_b4024
seq_b4025,annotated,-0.359835,seq_b4025
seq_b4025_72,alternative,0,b4025
seq_b4025_73,alternative,0,b4025
seq_b4026,annotated,-3.656465,seq_b4026
seq_b4027,annotated,-5.24147,seq_b4027
seq_b4027_2,alternative,-5.180155,b4027
seq_b4028,annotated,-0.784380000000001,seq_b4028
seq_b4028_101,alternative,-1.9320600000000001,b4028
seq_b4029,annotated,-1.06957,seq_b4029
seq_b4030,annotated,-6.856025,seq_b4030
seq_b4030_.3,alternative,-5.657605,b4030
seq_b4031,annotated,-0.806410000000001,seq_b4031
seq_b4032,annotated,-3.60793,seq_b4032
seq_b4033,annotated,-6.43178,seq_b4033
seq_b4033_3,alternative,-0.832615000000001,b4033
seq_b4034,annotated,-2.68108,seq_b4034
seq_b4035,annotated,-3.60793,seq_b4035
seq_b4036,annotated,-3.60793,seq_b4036
seq_b4037,annotated,-3.60793,seq_b4037
seq_b4037_2,alternative,-0.359835,b4037
seq_b4037_21,alternative,-3.60793,b4037
seq_b4037_8,alternative,-0.359835,b4037
seq_b4038,annotated,0,seq_b4038
seq_b4038_124,alternative,0,b4038
seq_b4039,annotated,-3.60793,seq_b4039
seq_b4040,annotated,-6.43178,seq_b4040
seq_b4041,annotated,-3.60793,seq_b4041
seq_b4042,annotated,-0.784380000000001,seq_b4042
seq_b4043,annotated,-6.08185,seq_b4043
seq_b4044,annotated,-0.359835,seq_b4044
seq_b4045,annotated,-3.60793,seq_b4045
seq_b4046,annotated,-3.60793,seq_b4046
seq_b4046_6,alternative,-1.06957,b4046
seq_b4047,annotated,-0.784380000000001,seq_b4047
seq_b4048,annotated,-0.272315000000003,seq_b4048
seq_b4049,annotated,0,seq_b4049
seq_b4049_33,alternative,0,b4049
seq_b4049_7,alternative,0,b4049
seq_b4050,annotated,-3.60793,seq_b4050
seq_b4051,annotated,-10.386265,seq_b4051
seq_b4052,annotated,0,seq_b4052
seq_b4053,annotated,-3.60823,seq_b4053
seq_b4054,annotated,-5.24147,seq_b4054
seq_b4055,annotated,-3.656465,seq_b4055
seq_b4056,annotated,-3.60793,seq_b4056
seq_b4057,annotated,-6.639565,seq_b4057
seq_b4057_126,alternative,-7.02862,b4057
seq_b4058,annotated,-3.656465,seq_b4058
seq_b4059,annotated,-3.60793,seq_b4059
seq_b4060,annotated,-7.530775,seq_b4060
seq_b4061,annotated,-3.60823,seq_b4061
seq_b4062,annotated,-3.60793,seq_b4062
seq_b4062_49,alternative,-2.68108,b4062
seq_b4063,annotated,-3.60793,seq_b4063
seq_b4064,annotated,-4.730455,seq_b4064
seq_b4065,annotated,-3.656465,seq_b4065
seq_b4066,annotated,-2.68108,seq_b4066
seq_b4067,annotated,-3.60793,seq_b4067
seq_b4067_113,alternative,-0.359835,b4067
seq_b4067_2,alternative,-1.85867,b4067
seq_b4068,annotated,-5.24147,seq_b4068
seq_b4069,annotated,-3.60793,seq_b4069
seq_b4070,annotated,-1.06957,seq_b4070
seq_b4071,annotated,-5.24147,seq_b4071
seq_b4072,annotated,-3.60793,seq_b4072
seq_b4073,annotated,-6.856025,seq_b4073
seq_b4074,annotated,-2.833755,seq_b4074
seq_b4075,annotated,-8.9057,seq_b4075
seq_b4076,annotated,-4.68222,seq_b4076
seq_b4077,annotated,-6.43178,seq_b4077
seq_b4078,annotated,0,seq_b4078
seq_b4078_35,alternative,0,b4078
seq_b4079,annotated,-5.24147,seq_b4079
seq_b4080,annotated,-3.60793,seq_b4080
seq_b4081,annotated,-0.359835,seq_b4081
seq_b4082,annotated,-0.359835,seq_b4082
seq_b4083,annotated,-5.24147,seq_b4083
seq_b4084,annotated,-3.60793,seq_b4084
seq_b4085,annotated,-4.707225,seq_b4085
seq_b4086,annotated,-6.04734,seq_b4086
seq_b4087,annotated,-3.60793,seq_b4087
seq_b4088,annotated,-0.359835,seq_b4088
seq_b4089,annotated,-2.68108,seq_b4089
seq_b4090,annotated,-5.657605,seq_b4090
seq_b4090_11,alternative,-5.657605,b4090
seq_b4092,annotated,-0.784380000000001,seq_b4092
seq_b4093,annotated,-3.60793,seq_b4093
seq_b4094,annotated,-1.85867,seq_b4094
seq_b4095,annotated,-3.60793,seq_b4095
seq_b4096,annotated,-3.60793,seq_b4096
seq_b4097,annotated,-3.60793,seq_b4097
seq_b4098,annotated,-3.60793,seq_b4098
seq_b4099,annotated,-11.203565,seq_b4099
seq_b4100,annotated,-3.60793,seq_b4100
seq_b4101,annotated,-5.24147,seq_b4101
seq_b4102,annotated,-3.60793,seq_b4102
seq_b4104,annotated,-0.806410000000001,seq_b4104
seq_b4105,annotated,-6.43178,seq_b4105
seq_b4106,annotated,-6.856025,seq_b4106
seq_b4107,annotated,-3.60793,seq_b4107
seq_b4108,annotated,-6.43178,seq_b4108
seq_b4109,annotated,-3.60823,seq_b4109
seq_b4110,annotated,0,seq_b4110
seq_b4111,annotated,-6.43178,seq_b4111
seq_b4112,annotated,-1.06957,seq_b4112
seq_b4112_6,alternative,-6.43178,b4112
seq_b4113,annotated,-3.60793,seq_b4113
seq_b4113_9,alternative,-3.22379,b4113
seq_b4114,annotated,-2.70311,seq_b4114
seq_b4114_2,alternative,-1.06957,b4114
seq_b4115,annotated,-4.59019,seq_b4115
seq_b4116,annotated,-4.59019,seq_b4116
seq_b4117,annotated,-0.832615000000001,seq_b4117
seq_b4118,annotated,-3.60823,seq_b4118
seq_b4119,annotated,-3.60793,seq_b4119
seq_b4120,annotated,-0.918485,seq_b4120
seq_b4120_54,alternative,0,b4120
seq_b4121,annotated,0,seq_b4121
seq_b4122,annotated,-1.99672,seq_b4122
seq_b4123,annotated,-4.68222,seq_b4123
seq_b4124,annotated,-5.273165,seq_b4124
seq_b4125,annotated,-3.60823,seq_b4125
seq_b4126,annotated,-5.943625,seq_b4126
seq_b4127,annotated,-4.68222,seq_b4127
seq_b4128,annotated,-4.59019,seq_b4128
seq_b4129,annotated,-6.43178,seq_b4129
seq_b4129_69,alternative,0,b4129
seq_b4130,annotated,-3.60793,seq_b4130
seq_b4131,annotated,-5.24147,seq_b4131
seq_b4132,annotated,-3.60793,seq_b4132
seq_b4133,annotated,-0.359835,seq_b4133
seq_b4135,annotated,-9.679875,seq_b4135
seq_b4136,annotated,-3.60793,seq_b4136
seq_b4137,annotated,-3.60793,seq_b4137
seq_b4137_9,alternative,0,b4137
seq_b4138,annotated,-3.60823,seq_b4138
seq_b4138_107,alternative,-1.06957,b4138
seq_b4138_85,alternative,-10.051085,b4138
seq_b4139,annotated,-0.784380000000001,seq_b4139
seq_b4140,annotated,-3.60793,seq_b4140
seq_b4140_84,alternative,0,b4140
seq_b4141,annotated,-1.06957,seq_b4141
seq_b4142,annotated,-3.60793,seq_b4142
seq_b4143,annotated,-4.707225,seq_b4143
seq_b4144,annotated,-6.7566,seq_b4144
seq_b4145,annotated,-3.60793,seq_b4145
seq_b4146,annotated,-0.918485,seq_b4146
seq_b4147,annotated,-4.68222,seq_b4147
seq_b4148,annotated,-3.60793,seq_b4148
seq_b4148_117,alternative,-1.19807,b4148
seq_b4149,annotated,-3.60823,seq_b4149
seq_b4149_142,alternative,0,b4149
seq_b4150,annotated,-2.70311,seq_b4150
seq_b4151,annotated,-3.60793,seq_b4151
seq_b4152,annotated,-4.59019,seq_b4152
seq_b4153,annotated,-3.60793,seq_b4153
seq_b4154,annotated,-12.41241,seq_b4154
seq_b4155,annotated,-5.24147,seq_b4155
seq_b4156,annotated,-2.68108,seq_b4156
seq_b4157,annotated,-3.60823,seq_b4157
seq_b4157_11,alternative,-1.85867,b4157
seq_b4158,annotated,0,seq_b4158
seq_b4159,annotated,-3.60823,seq_b4159
seq_b4160,annotated,-8.489565,seq_b4160
seq_b4161,annotated,-4.59019,seq_b4161
seq_b4162,annotated,-7.076855,seq_b4162
seq_b4166,annotated,-0.806410000000001,seq_b4166
seq_b4167,annotated,-5.181747,seq_b4167
seq_b4168,annotated,-1.883825,seq_b4168
seq_b4168_25,alternative,0,b4168
seq_b4169,annotated,-0.784380000000001,seq_b4169
seq_b4170,annotated,-2.68108,seq_b4170
seq_b4171,annotated,0,seq_b4171
seq_b4172,annotated,-3.60823,seq_b4172
seq_b4173,annotated,-4.68222,seq_b4173
seq_b4173_84,alternative,0,b4173
seq_b4174,annotated,-5.24147,seq_b4174
seq_b4175,annotated,-10.004695,seq_b4175
seq_b4176,annotated,-2.68108,seq_b4176
seq_b4177,annotated,-1.9320600000000001,seq_b4177
seq_b4178,annotated,-3.60793,seq_b4178
seq_b4178_11,alternative,0,b4178
seq_b4179,annotated,-9.679875,seq_b4179
seq_b4180,annotated,-0.359835,seq_b4180
seq_b4180_11,alternative,0,b4180
seq_b4181,annotated,-3.095715,seq_b4181
seq_b4181_21,alternative,-3.095715,b4181
seq_b4182,annotated,-2.68108,seq_b4182
seq_b4183,annotated,-2.68108,seq_b4183
seq_b4184,annotated,-2.68108,seq_b4184
seq_b4185,annotated,-2.70311,seq_b4185
seq_b4186,annotated,-6.856025,seq_b4186
seq_b4187,annotated,-10.82526,seq_b4187
seq_b4188,annotated,-5.24147,seq_b4188
seq_b4189,annotated,-0.784380000000001,seq_b4189
seq_b4190,annotated,-3.60793,seq_b4190
seq_b4191,annotated,-3.095715,seq_b4191
seq_b4192,annotated,-0.784380000000001,seq_b4192
seq_b4192_11,alternative,-0.784380000000001,b4192
seq_b4193,annotated,-3.60793,seq_b4193
seq_b4194,annotated,-4.59019,seq_b4194
seq_b4195,annotated,-2.68108,seq_b4195
seq_b4195_23,alternative,-2.68108,b4195
seq_b4196,annotated,-4.707225,seq_b4196
seq_b4197,annotated,-7.181295,seq_b4197
seq_b4198,annotated,-13.867415,seq_b4198
seq_b4199,annotated,-6.856025,seq_b4199
seq_b4200,annotated,-3.60793,seq_b4200
seq_b4201,annotated,-0.359835,seq_b4201
seq_b4202,annotated,-5.24147,seq_b4202
seq_b4203,annotated,-5.50463,seq_b4203
seq_b4204,annotated,-0.784380000000001,seq_b4204
seq_b4205,annotated,-0.784380000000001,seq_b4205
seq_b4205_118,alternative,-3.21575,b4205
seq_b4206,annotated,-9.679875,seq_b4206
seq_b4207,annotated,-3.60823,seq_b4207
seq_b4208,annotated,-3.60823,seq_b4208
seq_b4209,annotated,-3.60793,seq_b4209
seq_b4210,annotated,-2.70311,seq_b4210
seq_b4211,annotated,-5.24147,seq_b4211
seq_b4212,annotated,-0.784380000000001,seq_b4212
seq_b4212_9,alternative,-0.784380000000001,b4212
seq_b4213,annotated,-2.68108,seq_b4213
seq_b4214,annotated,-3.60793,seq_b4214
seq_b4215,annotated,-0.784380000000001,seq_b4215
seq_b4215_128,alternative,0,b4215
seq_b4215_63,alternative,-3.478875,b4215
seq_b4215_64,alternative,-3.478875,b4215
seq_b4216,annotated,-3.60823,seq_b4216
seq_b4217,annotated,-3.60793,seq_b4217
seq_b4218,annotated,-1.126985,seq_b4218
seq_b4219,annotated,-3.60793,seq_b4219
seq_b4219_151,alternative,-3.095715,b4219
seq_b4220,annotated,-3.60793,seq_b4220
seq_b4221,annotated,-4.467295,seq_b4221
seq_b4221_11,alternative,-4.467295,b4221
seq_b4221_2,alternative,-1.06957,b4221
seq_b4222,annotated,-0.359835,seq_b4222
seq_b4224,annotated,-6.856025,seq_b4224
seq_b4225,annotated,-1.9320600000000001,seq_b4225
seq_b4225_28,alternative,-0.806410000000001,b4225
seq_b4226,annotated,-3.60823,seq_b4226
seq_b4227,annotated,-5.50463,seq_b4227
seq_b4230,annotated,-3.60793,seq_b4230
seq_b4231,annotated,-4.59019,seq_b4231
seq_b4232,annotated,-3.656465,seq_b4232
seq_b4233,annotated,-2.68108,seq_b4233
seq_b4234,annotated,-3.60793,seq_b4234
seq_b4235,annotated,-0.359835,seq_b4235
seq_b4236,annotated,-3.60823,seq_b4236
seq_b4236_.5,alternative,-5.657605,b4236
seq_b4236_105,alternative,0,b4236
seq_b4236_21,alternative,-3.60823,b4236
seq_b4237,annotated,-0.784380000000001,seq_b4237
seq_b4238,annotated,-5.24147,seq_b4238
seq_b4239,annotated,-4.707225,seq_b4239
seq_b4240,annotated,-4.467295,seq_b4240
seq_b4241,annotated,-2.68108,seq_b4241
seq_b4242,annotated,-9.19172,seq_b4242
seq_b4243,annotated,-3.60793,seq_b4243
seq_b4244,annotated,-5.657605,seq_b4244
seq_b4245,annotated,-3.60793,seq_b4245
seq_b4246,annotated,-8.752725,seq_b4246
seq_b4248,annotated,-5.50463,seq_b4248
seq_b4249,annotated,-4.59019,seq_b4249
seq_b4251,annotated,-0.784380000000001,seq_b4251
seq_b4252,annotated,-4.59019,seq_b4252
seq_b4253,annotated,-4.59019,seq_b4253
seq_b4254,annotated,-10.290715,seq_b4254
seq_b4255,annotated,-7.530775,seq_b4255
seq_b4256,annotated,-1.8807,seq_b4256
seq_b4257,annotated,-4.75546,seq_b4257
seq_b4258,annotated,-1.99672,seq_b4258
seq_b4259,annotated,0,seq_b4259
seq_b4260,annotated,-3.60793,seq_b4260
seq_b4261,annotated,-0.832615000000001,seq_b4261
seq_b4261_11,alternative,-0.832615000000001,b4261
seq_b4262,annotated,-3.60793,seq_b4262
seq_b4263,annotated,-10.386265,seq_b4263
seq_b4264,annotated,-3.60793,seq_b4264
seq_b4265,annotated,-1.126985,seq_b4265
seq_b4266,annotated,-4.707225,seq_b4266
seq_b4267,annotated,-7.530775,seq_b4267
seq_b4267_97,alternative,-3.095715,b4267
seq_b4268,annotated,-3.60793,seq_b4268
seq_b4268_66,alternative,-5.13192,b4268
seq_b4269,annotated,-2.68108,seq_b4269
seq_b4271,annotated,-9.19172,seq_b4271
seq_b4272,annotated,-5.24147,seq_b4272
seq_b4273,annotated,-2.70311,seq_b4273
seq_b4277,annotated,-3.60793,seq_b4277
seq_b4278,annotated,-1.06957,seq_b4278
seq_b4278_34,alternative,-2.70311,b4278
seq_b4279,annotated,-3.60823,seq_b4279
seq_b4280,annotated,-8.489565,seq_b4280
seq_b4280_138,alternative,-5.24147,b4280
seq_b4280_140,alternative,-5.24147,b4280
seq_b4281,annotated,0,seq_b4281
seq_b4282,annotated,0,seq_b4282
seq_b4284,annotated,-6.856025,seq_b4284
seq_b4286,annotated,-1.19807,seq_b4286
seq_b4287,annotated,-2.914135,seq_b4287
seq_b4288,annotated,-6.856025,seq_b4288
seq_b4289,annotated,0,seq_b4289
seq_b4290,annotated,-3.095715,seq_b4290
seq_b4290_7,alternative,-0.832615000000001,b4290
seq_b4291,annotated,-5.657605,seq_b4291
seq_b4291_2,alternative,-5.657605,b4291
seq_b4291_3,alternative,-5.657605,b4291
seq_b4292,annotated,-5.24147,seq_b4292
seq_b4293,annotated,0,seq_b4293
seq_b4293_64,alternative,-0.359835,b4293
seq_b4294,annotated,-2.936165,seq_b4294
seq_b4295,annotated,-0.784380000000001,seq_b4295
seq_b4296,annotated,-5.50463,seq_b4296
seq_b4297,annotated,-6.04734,seq_b4297
seq_b4298,annotated,-3.60823,seq_b4298
seq_b4299,annotated,-9.295435,seq_b4299
seq_b4300,annotated,-6.04734,seq_b4300
seq_b4300_11,alternative,-6.04734,b4300
seq_b4301,annotated,-6.856025,seq_b4301
seq_b4302,annotated,-5.24147,seq_b4302
seq_b4303,annotated,-4.59019,seq_b4303
seq_b4304,annotated,-6.856025,seq_b4304
seq_b4305,annotated,-3.60793,seq_b4305
seq_b4306,annotated,-4.707225,seq_b4306
seq_b4307,annotated,-3.60793,seq_b4307
seq_b4308,annotated,-7.04262,seq_b4308
seq_b4308_43,alternative,-1.99672,b4308
seq_b4308_45,alternative,-1.99672,b4308
seq_b4308_66,alternative,-3.60793,b4308
seq_b4309,annotated,0,seq_b4309
seq_b4310,annotated,-3.60793,seq_b4310
seq_b4311,annotated,-0.359835,seq_b4311
seq_b4312,annotated,-3.656465,seq_b4312
seq_b4313,annotated,-4.59019,seq_b4313
seq_b4314,annotated,-3.60823,seq_b4314
seq_b4315,annotated,-0.272315000000003,seq_b4315
seq_b4315_32,alternative,-3.60823,b4315
seq_b4316,annotated,-3.60823,seq_b4316
seq_b4316_36,alternative,-1.883825,b4316
seq_b4317,annotated,-10.77887,seq_b4317
seq_b4318,annotated,-6.08185,seq_b4318
seq_b4319,annotated,-5.24147,seq_b4319
seq_b4320,annotated,-0.359835,seq_b4320
seq_b4321,annotated,-0.784380000000001,seq_b4321
seq_b4321_24,alternative,-0.784380000000001,b4321
seq_b4322,annotated,-6.43178,seq_b4322
seq_b4323,annotated,-5.24147,seq_b4323
seq_b4324,annotated,-1.06957,seq_b4324
seq_b4325,annotated,-0.784380000000001,seq_b4325
seq_b4326,annotated,-4.59019,seq_b4326
seq_b4327,annotated,-0.359835,seq_b4327
seq_b4327_24,alternative,-1.06957,b4327
seq_b4328,annotated,-4.59019,seq_b4328
seq_b4328_22,alternative,-4.59019,b4328
seq_b4329,annotated,-3.60793,seq_b4329
seq_b4330,annotated,-4.730455,seq_b4330
seq_b4331,annotated,-3.120075,seq_b4331
seq_b4332,annotated,-0.784380000000001,seq_b4332
seq_b4333,annotated,-4.21907,seq_b4333
seq_b4334,annotated,-4.59019,seq_b4334
seq_b4335,annotated,-5.657605,seq_b4335
seq_b4336,annotated,0,seq_b4336
seq_b4337,annotated,-4.59019,seq_b4337
seq_b4339,annotated,-2.70311,seq_b4339
seq_b4340,annotated,-4.707225,seq_b4340
seq_b4341,annotated,-6.856025,seq_b4341
seq_b4341_2,alternative,-1.9320600000000001,b4341
seq_b4342,annotated,-3.60793,seq_b4342
seq_b4342_136,alternative,0,b4342
seq_b4345,annotated,-4.730455,seq_b4345
seq_b4345_3,alternative,-2.729315,b4345
seq_b4346,annotated,-6.43178,seq_b4346
seq_b4347,annotated,-5.24147,seq_b4347
seq_b4348,annotated,-10.387855,seq_b4348
seq_b4349,annotated,-1.99672,seq_b4349
seq_b4350,annotated,-2.70311,seq_b4350
seq_b4351,annotated,-2.68108,seq_b4351
seq_b4351_105,alternative,-1.9320600000000001,b4351
seq_b4352,annotated,-5.24147,seq_b4352
seq_b4352_151,alternative,0,b4352
seq_b4353,annotated,-0.359835,seq_b4353
seq_b4354,annotated,-0.784380000000001,seq_b4354
seq_b4355,annotated,-3.60823,seq_b4355
seq_b4356,annotated,-4.59019,seq_b4356
seq_b4357,annotated,-9.679875,seq_b4357
seq_b4358,annotated,-9.56698,seq_b4358
seq_b4359,annotated,-5.50463,seq_b4359
seq_b4359_4,alternative,-0.247160000000001,b4359
seq_b4360,annotated,-0.359835,seq_b4360
seq_b4361,annotated,-4.68222,seq_b4361
seq_b4361_2,alternative,-0.832615000000001,b4361
seq_b4362,annotated,-0.359835,seq_b4362
seq_b4363,annotated,-7.71539,seq_b4363
seq_b4364,annotated,-1.85867,seq_b4364
seq_b4365,annotated,-14.027415,seq_b4365
seq_b4366,annotated,-5.24147,seq_b4366
seq_b4367,annotated,0,seq_b4367
seq_b4371,annotated,-6.04734,seq_b4371
seq_b4372,annotated,-3.60793,seq_b4372
seq_b4373,annotated,-0.806410000000001,seq_b4373
seq_b4374,annotated,-3.095715,seq_b4374
seq_b4375,annotated,0,seq_b4375
seq_b4376,annotated,-4.707225,seq_b4376
seq_b4377,annotated,-3.60823,seq_b4377
seq_b4377_41,alternative,0,b4377
seq_b4377_99,alternative,-2.70311,b4377
seq_b4378,annotated,-5.50463,seq_b4378
seq_b4378_2,alternative,-0.247160000000001,b4378
seq_b4379,annotated,-0.272315000000003,seq_b4379
seq_b4380,annotated,-3.60823,seq_b4380
seq_b4381,annotated,-3.60793,seq_b4381
seq_b4382,annotated,-6.856025,seq_b4382
seq_b4383,annotated,-3.60793,seq_b4383
seq_b4383_23,alternative,-3.60793,b4383
seq_b4384,annotated,-2.68108,seq_b4384
seq_b4385,annotated,0,seq_b4385
seq_b4386,annotated,-3.60823,seq_b4386
seq_b4387,annotated,-1.99672,seq_b4387
seq_b4388,annotated,-3.60793,seq_b4388
seq_b4389,annotated,-3.60793,seq_b4389
seq_b4390,annotated,-9.19172,seq_b4390
seq_b4391,annotated,-3.60793,seq_b4391
seq_b4392,annotated,-5.50463,seq_b4392
seq_b4393,annotated,-0.806410000000001,seq_b4393
seq_b4393_141,alternative,0,b4393
seq_b4394,annotated,-0.359835,seq_b4394
seq_b4394_6,alternative,0,b4394
seq_b4394_7,alternative,0,b4394
seq_b4395,annotated,-1.99672,seq_b4395
seq_b4396,annotated,-5.50463,seq_b4396
seq_b4397,annotated,-0.806410000000001,seq_b4397
seq_b4397_73,alternative,-4.467295,b4397
seq_b4398,annotated,-3.60793,seq_b4398
seq_b4398_48,alternative,-2.914135,b4398
seq_b4399,annotated,-5.181747,seq_b4399
seq_b4400,annotated,-3.60793,seq_b4400
seq_b4401,annotated,-1.19807,seq_b4401
seq_b4402,annotated,0,seq_b4402
seq_b4403,annotated,-0.359835,seq_b4403
seq_b4406,annotated,-7.930315,seq_b4406
seq_b4406_3,alternative,-6.08185,b4406
seq_b4407,annotated,-9.679875,seq_b4407
seq_b4409,annotated,-4.5947,seq_b4409
seq_b4410,annotated,-0.784380000000001,seq_b4410
seq_b4411,annotated,-3.60823,seq_b4411
seq_b4412,annotated,-3.60793,seq_b4412
seq_b4412_120,alternative,-3.60793,b4412
seq_b4415,annotated,-8.489565,seq_b4415
seq_b4419,annotated,-0.784380000000001,seq_b4419
seq_b4421,annotated,-0.784380000000001,seq_b4421
seq_b4423,annotated,-0.784380000000001,seq_b4423
seq_b4428,annotated,-3.60793,seq_b4428
seq_b4453,annotated,-0.784380000000001,seq_b4453
seq_b4455,annotated,-6.856025,seq_b4455
seq_b4460,annotated,-3.60793,seq_b4460
seq_b4461,annotated,-4.59019,seq_b4461
seq_b4462,annotated,-6.43178,seq_b4462
seq_b4462_94,alternative,-2.70311,b4462
seq_b4463,annotated,-4.707225,seq_b4463
seq_b4464,annotated,-5.50463,seq_b4464
seq_b4465,annotated,-3.60793,seq_b4465
seq_b4466,annotated,0,seq_b4466
seq_b4467,annotated,-6.04734,seq_b4467
seq_b4467_3,alternative,-2.833755,b4467
seq_b4468,annotated,-5.24147,seq_b4468
seq_b4469,annotated,-2.70311,seq_b4469
seq_b4470,annotated,-0.784380000000001,seq_b4470
seq_b4471,annotated,-4.68222,seq_b4471
seq_b4472,annotated,-4.59019,seq_b4472
seq_b4473,annotated,-3.60793,seq_b4473
seq_b4474,annotated,-4.59019,seq_b4474
seq_b4475,annotated,-2.936165,seq_b4475
seq_b4476,annotated,-0.784380000000001,seq_b4476
seq_b4477,annotated,-3.60793,seq_b4477
seq_b4477_9,alternative,-3.22379,b4477
seq_b4478,annotated,-3.60793,seq_b4478
seq_b4479,annotated,-2.68108,seq_b4479
seq_b4480,annotated,-3.60793,seq_b4480
seq_b4481,annotated,-1.126985,seq_b4481
seq_b4482,annotated,-2.68108,seq_b4482
seq_b4482_53,alternative,-4.707225,b4482
seq_b4483,annotated,-5.24147,seq_b4483
seq_b4483_2,alternative,-1.85867,b4483
seq_b4483_6,alternative,-1.85867,b4483
seq_b4484,annotated,-3.60793,seq_b4484
seq_b4484_2,alternative,-4.21907,b4484
seq_b4485,annotated,-8.9057,seq_b4485
seq_b4486,annotated,0,seq_b4486
seq_b4487,annotated,-3.60793,seq_b4487
seq_b4487_144,alternative,0,b4487
seq_b4488,annotated,0,seq_b4488
seq_b4490,annotated,-3.60793,seq_b4490
seq_b4491,annotated,0,seq_b4491
seq_b4492,annotated,0,seq_b4492
seq_b4492_53,alternative,0,b4492
seq_b4492_8,alternative,0,b4492
seq_b4492_99,alternative,-0.918485,b4492
seq_b4493,annotated,-2.914135,seq_b4493
seq_b4494,annotated,0,seq_b4494
