name,TIS_type,min_DG,locus_tag,new_TIS_type
seq_b2203_4,shuffled annotated,-6.43178,b2203,annotated + recovered in data
seq_b2203_5,shuffled annotated,-3.60823,b2203,annotated + recovered in data
seq_b2203_6,shuffled annotated,-1.85867,b2203,annotated + recovered in data
seq_b2203_7,shuffled annotated,-4.68222,b2203,annotated + recovered in data
seq_b2203_8,shuffled annotated,-9.679875,b2203,annotated + recovered in data
seq_b2203_9,shuffled annotated,-1.06957,b2203,annotated + recovered in data
seq_b2204,annotated,-10.063382,b2204,annotated + recovered in data
seq_b2204_0,shuffled annotated,-9.289207,b2204,annotated + recovered in data
seq_b2204_1,shuffled annotated,-7.15614,b2204,annotated + recovered in data
seq_b2204_2,shuffled annotated,-4.467295,b2204,annotated + recovered in data
seq_b2204_3,shuffled annotated,-2.358197,b2204,annotated + recovered in data
seq_b2204_4,shuffled annotated,-2.833755,b2204,annotated + recovered in data
seq_b2204_5,shuffled annotated,-5.657605,b2204,annotated + recovered in data
seq_b2204_6,shuffled annotated,-4.467295,b2204,annotated + recovered in data
seq_b2204_7,shuffled annotated,-4.467295,b2204,annotated + recovered in data
seq_b2204_8,shuffled annotated,-6.08185,b2204,annotated + recovered in data
seq_b2204_9,shuffled annotated,-1.8807,b2204,annotated + recovered in data
seq_b2205,annotated,-5.24147,b2205,annotated but not recovered in data
seq_b2205_.7,alternative,-2.833755,b2205,alternative but no annotated found
seq_b2205_0,shuffled alternative,-4.21907,b2205,alternative but no annotated found
seq_b2205_0,shuffled annotated,-2.70311,b2205,annotated but not recovered in data
seq_b2205_1,shuffled alternative,0,b2205,alternative but no annotated found
seq_b2205_1,shuffled annotated,-3.478875,b2205,annotated but not recovered in data
seq_b2205_2,shuffled alternative,-0.746687000000001,b2205,alternative but no annotated found
seq_b2205_2,shuffled annotated,-0.784380000000001,b2205,annotated but not recovered in data
seq_b2205_3,shuffled alternative,-7.97855,b2205,alternative but no annotated found
seq_b2205_3,shuffled annotated,-6.856025,b2205,annotated but not recovered in data
seq_b2205_4,shuffled alternative,-1.99672,b2205,alternative but no annotated found
seq_b2205_4,shuffled annotated,-3.656465,b2205,annotated but not recovered in data
seq_b2205_5,shuffled alternative,-2.833755,b2205,alternative but no annotated found
seq_b2205_5,shuffled annotated,0,b2205,annotated but not recovered in data
seq_b2205_6,shuffled alternative,-1.40657,b2205,alternative but no annotated found
seq_b2205_6,shuffled annotated,-7.95547,b2205,annotated but not recovered in data
seq_b2205_7,shuffled alternative,-2.833755,b2205,alternative but no annotated found
seq_b2205_7,shuffled annotated,-1.126985,b2205,annotated but not recovered in data
seq_b2205_8,shuffled alternative,0,b2205,alternative but no annotated found
seq_b2205_8,shuffled annotated,-1.883825,b2205,annotated but not recovered in data
seq_b2205_9,shuffled alternative,-5.657605,b2205,alternative but no annotated found
seq_b2205_9,shuffled annotated,-3.60793,b2205,annotated but not recovered in data
seq_b2206,annotated,-6.43178,b2206,annotated + recovered in data
seq_b2206_0,shuffled annotated,-6.20621,b2206,annotated + recovered in data
seq_b2206_1,shuffled annotated,-3.60793,b2206,annotated + recovered in data
seq_b2206_2,shuffled annotated,-3.60793,b2206,annotated + recovered in data
seq_b2206_3,shuffled annotated,-5.13192,b2206,annotated + recovered in data
seq_b2206_4,shuffled annotated,-3.60793,b2206,annotated + recovered in data
seq_b2206_5,shuffled annotated,-3.656465,b2206,annotated + recovered in data
seq_b2206_6,shuffled annotated,-3.60823,b2206,annotated + recovered in data
seq_b2206_7,shuffled annotated,-3.60793,b2206,annotated + recovered in data
seq_b2206_8,shuffled annotated,-2.833755,b2206,annotated + recovered in data
seq_b2206_9,shuffled annotated,-7.02862,b2206,annotated + recovered in data
seq_b2207,annotated,-3.60793,b2207,annotated + recovered in data
seq_b2207_0,shuffled annotated,-3.22379,b2207,annotated + recovered in data
seq_b2207_1,shuffled annotated,0,b2207,annotated + recovered in data
seq_b2207_2,shuffled annotated,-0.806410000000001,b2207,annotated + recovered in data
seq_b2207_3,shuffled annotated,-2.68108,b2207,annotated + recovered in data
seq_b2207_4,shuffled annotated,0,b2207,annotated + recovered in data
seq_b2207_5,shuffled annotated,-4.59019,b2207,annotated + recovered in data
seq_b2207_6,shuffled annotated,0,b2207,annotated + recovered in data
seq_b2207_7,shuffled annotated,0,b2207,annotated + recovered in data
seq_b2207_8,shuffled annotated,-3.60793,b2207,annotated + recovered in data
seq_b2207_9,shuffled annotated,0,b2207,annotated + recovered in data
seq_b2208,annotated,-2.70311,b2208,annotated + recovered in data
seq_b2208_0,shuffled alternative,-1.19807,b2208,alternative + annotated found
seq_b2208_0,shuffled annotated,-5.41711,b2208,annotated + recovered in data
seq_b2208_1,shuffled alternative,-1.40657,b2208,alternative + annotated found
seq_b2208_1,shuffled annotated,-1.883825,b2208,annotated + recovered in data
seq_b2208_2,alternative,-1.85867,b2208,alternative + annotated found
seq_b2208_2,shuffled alternative,-3.60793,b2208,alternative + annotated found
seq_b2208_2,shuffled annotated,-2.97868,b2208,annotated + recovered in data
seq_b2208_26,alternative,-0.784380000000001,b2208,alternative + annotated found
seq_b2208_3,alternative,-0.359835,b2208,alternative + annotated found
seq_b2208_3,shuffled alternative,-1.85867,b2208,alternative + annotated found
seq_b2208_3,shuffled annotated,-7.95547,b2208,annotated + recovered in data
seq_b2208_4,shuffled alternative,-0.784380000000001,b2208,alternative + annotated found
seq_b2208_4,shuffled annotated,-0.806410000000001,b2208,annotated + recovered in data
seq_b2208_5,shuffled alternative,-3.60823,b2208,alternative + annotated found
seq_b2208_5,shuffled annotated,-7.95547,b2208,annotated + recovered in data
seq_b2208_6,shuffled alternative,0,b2208,alternative + annotated found
seq_b2208_6,shuffled annotated,-0.375775000000001,b2208,annotated + recovered in data
seq_b2208_7,shuffled alternative,-0.806410000000001,b2208,alternative + annotated found
seq_b2208_7,shuffled annotated,-5.41711,b2208,annotated + recovered in data
seq_b2208_8,shuffled alternative,-0.784380000000001,b2208,alternative + annotated found
seq_b2208_8,shuffled annotated,-5.13192,b2208,annotated + recovered in data
seq_b2208_9,shuffled alternative,0,b2208,alternative + annotated found
seq_b2208_9,shuffled annotated,-1.06957,b2208,annotated + recovered in data
seq_b2209,annotated,-3.60823,b2209,annotated + recovered in data
seq_b2209_0,shuffled annotated,0,b2209,annotated + recovered in data
seq_b2209_1,shuffled annotated,-0.784380000000001,b2209,annotated + recovered in data
seq_b2209_2,shuffled annotated,-3.60823,b2209,annotated + recovered in data
seq_b2209_3,shuffled annotated,0,b2209,annotated + recovered in data
seq_b2209_4,shuffled annotated,0,b2209,annotated + recovered in data
seq_b2209_5,shuffled annotated,-3.60823,b2209,annotated + recovered in data
seq_b2209_6,shuffled annotated,-2.70311,b2209,annotated + recovered in data
seq_b2209_7,shuffled annotated,-3.60823,b2209,annotated + recovered in data
seq_b2209_8,shuffled annotated,0,b2209,annotated + recovered in data
seq_b2209_9,shuffled annotated,-3.60823,b2209,annotated + recovered in data
seq_b2210,annotated,-0.784380000000001,b2210,annotated + recovered in data
seq_b2210_0,shuffled annotated,-0.784380000000001,b2210,annotated + recovered in data
seq_b2210_1,shuffled annotated,-3.19372,b2210,annotated + recovered in data
seq_b2210_2,shuffled annotated,-3.60823,b2210,annotated + recovered in data
seq_b2210_3,shuffled annotated,-3.19372,b2210,annotated + recovered in data
seq_b2210_4,shuffled annotated,-0.784380000000001,b2210,annotated + recovered in data
seq_b2210_5,shuffled annotated,0,b2210,annotated + recovered in data
seq_b2210_6,shuffled annotated,0,b2210,annotated + recovered in data
seq_b2210_7,shuffled annotated,-0.784380000000001,b2210,annotated + recovered in data
seq_b2210_8,shuffled annotated,-3.60823,b2210,annotated + recovered in data
seq_b2210_9,shuffled annotated,0,b2210,annotated + recovered in data
seq_b2211,annotated,-0.832615000000001,b2211,annotated + recovered in data
seq_b2211_0,shuffled annotated,-0.832615000000001,b2211,annotated + recovered in data
seq_b2211_1,shuffled annotated,-0.832615000000001,b2211,annotated + recovered in data
seq_b2211_2,shuffled annotated,0,b2211,annotated + recovered in data
seq_b2211_3,shuffled annotated,-1.8807,b2211,annotated + recovered in data
seq_b2211_4,shuffled annotated,0,b2211,annotated + recovered in data
seq_b2211_5,shuffled annotated,-4.5947,b2211,annotated + recovered in data
seq_b2211_6,shuffled annotated,0,b2211,annotated + recovered in data
seq_b2211_7,shuffled annotated,0,b2211,annotated + recovered in data
seq_b2211_8,shuffled annotated,-0.247160000000001,b2211,annotated + recovered in data
seq_b2211_9,shuffled annotated,0,b2211,annotated + recovered in data
seq_b2212,annotated,-6.04734,b2212,annotated + recovered in data
seq_b2212_0,shuffled annotated,-1.126985,b2212,annotated + recovered in data
seq_b2212_1,shuffled annotated,-1.99672,b2212,annotated + recovered in data
seq_b2212_2,shuffled annotated,-2.70311,b2212,annotated + recovered in data
seq_b2212_3,shuffled annotated,-3.60793,b2212,annotated + recovered in data
seq_b2212_4,shuffled annotated,-1.61228,b2212,annotated + recovered in data
seq_b2212_5,shuffled annotated,-1.883825,b2212,annotated + recovered in data
seq_b2212_6,shuffled annotated,-1.883825,b2212,annotated + recovered in data
seq_b2212_7,shuffled annotated,-3.60793,b2212,annotated + recovered in data
seq_b2212_8,shuffled annotated,-3.60793,b2212,annotated + recovered in data
seq_b2212_9,shuffled annotated,-5.41711,b2212,annotated + recovered in data
seq_b2213,annotated,-3.60793,b2213,annotated but not recovered in data
seq_b2213_0,shuffled annotated,-0.806410000000001,b2213,annotated but not recovered in data
seq_b2213_1,shuffled annotated,0,b2213,annotated but not recovered in data
seq_b2213_2,shuffled annotated,-1.40657,b2213,annotated but not recovered in data
seq_b2213_3,shuffled annotated,-4.21907,b2213,annotated but not recovered in data
seq_b2213_4,shuffled annotated,-3.60793,b2213,annotated but not recovered in data
seq_b2213_5,shuffled annotated,-3.60793,b2213,annotated but not recovered in data
seq_b2213_6,shuffled annotated,-1.06957,b2213,annotated but not recovered in data
seq_b2213_7,shuffled annotated,-3.60823,b2213,annotated but not recovered in data
seq_b2213_8,shuffled annotated,-3.656465,b2213,annotated but not recovered in data
seq_b2213_9,shuffled annotated,-1.85867,b2213,annotated but not recovered in data
seq_b2214,annotated,-5.50463,b2214,annotated but not recovered in data
seq_b2214_0,shuffled annotated,-3.60793,b2214,annotated but not recovered in data
seq_b2214_1,shuffled annotated,-1.06957,b2214,annotated but not recovered in data
seq_b2214_2,shuffled annotated,-0.359835,b2214,annotated but not recovered in data
seq_b2214_3,shuffled annotated,-3.52041,b2214,annotated but not recovered in data
seq_b2214_4,shuffled annotated,-0.806410000000001,b2214,annotated but not recovered in data
seq_b2214_5,shuffled annotated,-3.60793,b2214,annotated but not recovered in data
seq_b2214_6,shuffled annotated,-0.784380000000001,b2214,annotated but not recovered in data
seq_b2214_7,shuffled annotated,0,b2214,annotated but not recovered in data
seq_b2214_8,shuffled annotated,-0.272315000000003,b2214,annotated but not recovered in data
seq_b2214_9,shuffled annotated,-2.68108,b2214,annotated but not recovered in data
seq_b2215,annotated,-4.68222,b2215,annotated + recovered in data
seq_b2215_0,shuffled annotated,-1.85867,b2215,annotated + recovered in data
seq_b2215_1,shuffled annotated,0,b2215,annotated + recovered in data
seq_b2215_2,shuffled annotated,-2.833755,b2215,annotated + recovered in data
seq_b2215_3,shuffled annotated,-3.60793,b2215,annotated + recovered in data
seq_b2215_4,shuffled annotated,-4.68222,b2215,annotated + recovered in data
seq_b2215_5,shuffled annotated,-3.724597,b2215,annotated + recovered in data
seq_b2215_6,shuffled annotated,-4.707225,b2215,annotated + recovered in data
seq_b2215_7,shuffled annotated,-3.16831,b2215,annotated + recovered in data
seq_b2215_8,shuffled annotated,-0.784380000000001,b2215,annotated + recovered in data
seq_b2215_9,shuffled annotated,-0.247160000000001,b2215,annotated + recovered in data
seq_b2216,annotated,-0.784380000000001,b2216,annotated but not recovered in data
seq_b2216_0,shuffled annotated,0,b2216,annotated but not recovered in data
seq_b2216_1,shuffled annotated,-0.359835,b2216,annotated but not recovered in data
seq_b2216_2,shuffled annotated,0,b2216,annotated but not recovered in data
seq_b2216_3,shuffled annotated,-0.784380000000001,b2216,annotated but not recovered in data
seq_b2216_4,shuffled annotated,-0.784380000000001,b2216,annotated but not recovered in data
seq_b2216_5,shuffled annotated,-1.06957,b2216,annotated but not recovered in data
seq_b2216_6,shuffled annotated,-0.784380000000001,b2216,annotated but not recovered in data
seq_b2216_7,shuffled annotated,-0.784380000000001,b2216,annotated but not recovered in data
seq_b2216_8,shuffled annotated,0,b2216,annotated but not recovered in data
seq_b2216_9,shuffled annotated,-1.06957,b2216,annotated but not recovered in data
seq_b2217,annotated,-0.784380000000001,b2217,annotated + recovered in data
seq_b2217_0,shuffled annotated,-0.655360000000002,b2217,annotated + recovered in data
seq_b2217_1,shuffled annotated,-3.19372,b2217,annotated + recovered in data
seq_b2217_2,shuffled annotated,-1.883825,b2217,annotated + recovered in data
seq_b2217_3,shuffled annotated,0,b2217,annotated + recovered in data
seq_b2217_4,shuffled annotated,0,b2217,annotated + recovered in data
seq_b2217_5,shuffled annotated,-0.784380000000001,b2217,annotated + recovered in data
seq_b2217_6,shuffled annotated,0,b2217,annotated + recovered in data
seq_b2217_7,shuffled annotated,-0.655360000000002,b2217,annotated + recovered in data
seq_b2217_8,shuffled annotated,-0.918485,b2217,annotated + recovered in data
seq_b2217_9,shuffled annotated,-0.784380000000001,b2217,annotated + recovered in data
seq_b2218,annotated,-3.60793,b2218,annotated but not recovered in data
seq_b2218_0,shuffled annotated,-6.856025,b2218,annotated but not recovered in data
seq_b2218_1,shuffled annotated,-3.60793,b2218,annotated but not recovered in data
seq_b2218_2,shuffled annotated,-3.60793,b2218,annotated but not recovered in data
seq_b2218_3,shuffled annotated,-0.832615000000001,b2218,annotated but not recovered in data
seq_b2218_4,shuffled annotated,0,b2218,annotated but not recovered in data
seq_b2218_5,shuffled annotated,-0.359835,b2218,annotated but not recovered in data
seq_b2218_6,shuffled annotated,-2.70311,b2218,annotated but not recovered in data
seq_b2218_7,shuffled annotated,-0.359835,b2218,annotated but not recovered in data
