locus_tag	gene	start_position	strand	peak_R1	peak_R2	peak_R3	peak_R4	peak_R5
b3893	fdoH	4082759	-1	52.6993	50.4266	56.2645	41.2554	37.2998
b3894	fdoG	4085822	-1	50.3975	26.9142	26.278000000000002	18.8094	23.8265
b3895	fdhD	4086016	1	6.663130000000001	14.0074	5.72182	12.4142	12.0551
b3896	yiiG	4087002	1	26.5314	57.2302	22.1456	46.522	71.905
b3897	frvR	4089855	-1	-	-	-	-	-
b3898	frvX	4090925	-1	-	-	-	-	-
b3899	frvB	4092366	-1	23.5027	29.2154	24.3707	27.3364	27.6558
b3900	frvA	4092823	-1	71.1138	50.9269	38.0395	50.6601	36.4489
b3901	rhaM	4093438	-1	-	-	5.08606	5.893619999999999	-
b3902	rhaD	4094272	-1	388.4	426.425	357.296	338.94599999999997	327.61400000000003
b3903	rhaA	4095982	-1	329.522	207.51	252.29	165.14700000000002	188.91
b3904	rhaB	4097448	-1	-	-	-	-	-
b3905	rhaS	4097736	1	-	-	-	-	-
b3906	rhaR	4098646	1	-	-	-	-	-
b3907	rhaT	4100525	-1	228.0	183.097	167.946	143.328	175.72
b3908	sodA	4100810	1	51.608999999999995	48.1254	44.3971	35.3617	43.8238
b3909	kdgT	4101690	1	94.7376	62.8332	83.4962	53.4188	56.588
b3910	yiiM	4102822	1	30.287	26.514	31.47	27.4618	29.3577
b3911	cpxA	4104975	-1	-	-	-	-	-
b3912	cpxR	4105670	-1	277.42900000000003	298.358	368.21	256.561	162.389
b4484	cpxP	4105820	1	8.72264	21.8115	12.7152	13.0412	19.7136
b3915	fieF	4106469	1	643.78	448.43699999999995	587.016	354.621	375.126
b3916	pfkA	4107552	1	282.517	171.19	240.104	147.09	175.579
b3917	sbp	4108834	1	72.3252	59.3313	74.4896	75.9901	67.6503
b3918	cdh	4109930	1	27.7429	21.3113	23.0992	20.8158	20.1391
b3919	tpiA	4111507	-1	24.593000000000004	18.91	10.9138	9.9063	16.168
b3920	yiiQ	4112214	-1	-	-	-	-	-
b3921	yiiR	4112315	1	41.6748	43.9232	32.7415	37.8697	32.9033
b3922	yiiS	4112967	1	18.6568	18.4097	20.0264	21.5682	25.9539
b3923	uspD	4113293	1	164.519	114.961	108.291	117.245	110.765
b3924	fpr	4114472	-1	17.9299	19.01	22.3575	16.8031	25.5284
b3925	glpX	4115579	-1	-	-	-	-	-
b3926	glpK	4117222	-1	10.5399	19.3102	10.384	14.9222	18.4372
b3927	glpF	4118090	-1	88.6802	45.6241	44.2911	29.4681	40.2781
b3928	zapB	4118515	1	10.7822	14.3076	12.9271	16.6777	18.1535
b3929	rraA	4119330	-1	-	-	-	-	-
b3930	menA	4120349	-1	-	-	-	-	-
b3931	hslU	4121747	-1	-	-	-	-	-
b3932	hslV	4122287	-1	18.5356	10.0053	5.93374	8.652339999999999	8.08399
b3933	ftsN	4123339	-1	53.305	32.3171	22.6754	21.191999999999997	31.6268
b3934	cytR	4124456	-1	8.84379	9.80518	14.5165	17.5555	15.7425
b3935	priA	4126810	-1	-	-	-	-	-
b3936	rpmE	4127013	1	10.2976	20.3107	17.9072	26.7094	23.5429
b3937	yiiX	4127894	-1	41.79600000000001	41.9221	46.5163	47.6506	51.4823
b3938	metJ	4128395	-1	77.1712	46.2244	64.3175	29.0919	45.1002
b3939	metB	4128672	1	-	-	7.20525	6.144419999999999	-
b3940	metL	4129835	1	16.4761	17.8094	27.5495	30.3459	24.6775
b3941	metF	4132616	1	9.57068	11.306	12.1854	6.646	11.7714
b3942	katG	4133835	1	418.80800000000005	253.93400000000003	360.369	254.554	225.075
b3943	yijE	4136108	1	-	-	-	-	-
b3944	yijF	4137657	-1	-	-	-	-	-
b3945	gldA	4139035	-1	53.1839	66.9353	49.801	70.2219	71.3377
b3946	fsaB	4139708	-1	151.071	154.08100000000002	199.204	147.717	118.28200000000001
b3947	frwA	4142221	-1	78.3826	66.4351	89.8537	79.752	76.3015
b3949	frwC	4142530	1	39.8576	38.2202	49.801	45.268	44.8165
b3950	frwB	4143624	1	8.84379	12.0063	11.4436	14.4206	11.7714
b3951	pflD	4143995	1	-	-	-	-	-
b3952	pflC	4146258	1	-	-	-	-	-
b3953	frwD	4147138	1	54.2742	61.3324	109.56200000000001	81.2568	70.9122
b3954	yijO	4148317	-1	11.8725	10.4055	9.9602	9.53012	10.0695
b3955	eptC	4150265	-1	45.1881	46.6246	33.3773	28.3396	35.1725
b3956	ppc	4153098	-1	39.4942	30.5161	36.5561	21.6936	19.9972
b3957	argE	4154847	-1	40.0999	52.6278	45.9865	42.1331	41.4127
b3958	argC	4155001	1	255.864	300.85900000000004	341.50800000000004	272.361	236.847
b3959	argB	4156013	1	12.8417	15.3081	12.0794	17.9317	16.3098
b3960	argH	4156850	1	119.331	90.6479	109.244	61.068000000000005	74.4578
b3961	oxyR	4158490	1	657.4689999999999	447.536	696.8960000000001	415.814	427.459
b3962	sthA	4160790	-1	12.8417	13.7072	10.7019	13.1666	12.0551
b3963	fabR	4161124	1	15.6281	14.0074	16.5297	12.665	18.8627
b3964	yijD	4161771	1	98.37200000000001	76.4404	86.9928	69.0933	78.4289
b3965	trmA	4163270	-1	-	-	-	-	-
b3966	btuB	4163639	1	-	-	-	-	-
b3967	murI	4165428	1	-	-	-	-	-
b3972	murB	4172057	1	49.0649	55.2292	44.0792	44.8919	52.6169
b3973	birA	4173082	1	-	-	-	-	-
b3974	coaA	4175026	-1	-	-	-	-	-
b3980	tufB	4175944	1	119.45200000000001	159.984	169.112	175.429	156.716
b3981	secE	4177358	1	9.57068	8.504489999999999	8.58273	8.40155	7.09122
b3982	nusG	4177743	1	11.1456	8.30439	8.68869	9.02853	9.07676
b3983	rplK	4178447	1	63.966	128.06799999999998	55.9467	118.249	118.28200000000001
b3984	rplA	4178879	1	15.5069	15.208	31.9998	22.9475	20.1391
b3985	rplJ	4179996	1	-	-	-	5.14125	-
b3986	rplL	4180560	1	60.4528	121.264	70.9929	113.609	105.51700000000001
b3987	rpoB	4181245	1	-	-	-	-	-
b3988	rpoC	4185350	1	-	-	-	-	-
b3989	yjaZ	4189786	1	56.9395	37.7199	59.3374	37.8697	41.5546
b3990	thiH	4191868	-1	-	-	-	-	-
b3991	thiG	4192635	-1	375.55800000000005	346.283	468.871	391.111	422.495
b4407	thiS	4192837	-1	-	-	-	-	-
b3992	thiF	4193576	-1	37.0712	24.5129	38.9931	27.4618	27.7976
b3993	thiE	4194204	-1	87.3476	59.1312	112.105	50.6601	56.3043
b3994	thiC	4196099	-1	25.441	55.7294	26.278000000000002	57.5569	56.3043
b3995	rsd	4196808	-1	26.8948	31.8168	29.7746	37.4935	27.9394
b3996	nudC	4196903	1	33.0734	54.928999999999995	41.0064	55.2997	43.3983
b3997	hemE	4197716	1	-	-	-	-	-
b3998	nfi	4198790	1	-	-	-	-	5.2475
b3999	yjaG	4199504	1	-	7.2038	-	9.02853	5.38933
b4000	hupA	4200281	1	57.3029	164.687	54.2513	195.24200000000002	161.68
b4001	yjaH	4200566	1	-	-	-	-	-
b4002	zraP	4201688	-1	254.532	249.732	357.931	261.953	214.43900000000002
b4003	zraS	4201926	1	19.9894	25.8136	16.7416	23.0729	25.3866
b4004	zraR	4203320	1	-	-	-	-	-
b4005	purD	4205931	-1	18.4145	15.5082	21.1919	16.9285	18.579
b4006	purH	4207532	-1	39.4942	28.6151	32.2117	31.0983	29.7831
b4011	yjaA	4213234	1	67.1159	87.7463	57.4301	79.125	100.554
b4012	yjaB	4214123	-1	327.22	261.038	342.461	190.101	212.31099999999998
b4013	metA	4214280	1	33.5579	21.5114	34.119	23.0729	14.1824
b4014	aceB	4215478	1	27.016	22.9121	21.2979	31.7253	19.8554
b4015	aceA	4217109	1	101.037	180.695	93.4564	182.326	164.942
b4016	aceK	4218596	1	-	-	-	-	-
b4017	arpA	4222487	-1	-	-	-	-	-
b4018	iclR	4223628	-1	-	-	-	-	-
b4019	metH	4223828	1	22.4123	20.0106	17.4833	23.4491	26.5212
b4020	yjbB	4227731	1	976.694	943.798	1227.75	938.842	856.62
b4021	pepE	4230142	-1	11.3879	21.3113	14.8343	20.6904	18.579
b4022	rluF	4230354	1	-	-	-	-	-
b4023	yjbD	4231631	-1	-	-	-	-	-
b4024	lysC	4233233	-1	23.9873	28.415	18.6489	21.9443	24.1102
b4025	pgi	4233758	1	27.3794	25.9137	21.7217	22.9475	19.4299
b4026	yjbE	4235906	1	30.1658	59.9316	30.3044	53.168	71.054
b4027	yjbF	4236262	1	-	6.503430000000001	8.37081	14.0444	14.1824
b4028	yjbG	4236897	1	-	-	-	-	-
b4029	yjbH	4237634	1	27.1371	27.4145	36.662	23.4491	19.8554
b4620	yjbT	4240055	-1	-	-	-	-	-
b4030	psiE	4240325	1	-	-	-	-	-
b4031	xylE	4242254	-1	35.1329	33.6178	23.3111	30.0951	34.6052
b4032	malG	4243516	-1	182.085	270.443	194.012	213.926	215.28900000000002
b4033	malF	4245075	-1	-	-	-	7.022189999999999	-
b4034	malE	4246419	-1	56.3337	52.0275	35.7084	49.9077	42.9728
b4035	malK	4246784	1	69.4177	88.7469	97.2709	123.641	117.289
b4036	lamB	4247971	1	558.249	392.10699999999997	353.269	385.092	319.105
b4037	malM	4249554	1	21.5643	33.0174	16.9535	27.7126	38.0089
b4038	yjbI	4250703	1	13.3263	19.3102	11.3377	19.5618	15.4589
b4038	yjbI	4250885	1	6.29969	5.6029599999999995	-	-	-
b4038	yjbI	4250961	1	-	-	-	-	-
b4039	ubiC	4252506	1	-	-	-	-	-
b4040	ubiA	4253016	1	279.488	182.89700000000002	282.382	170.66400000000002	168.062
b4041	plsB	4256466	-1	17.9299	23.8126	12.3973	17.0539	13.4733
b4042	dgkA	4256637	1	-	-	-	-	-
b4043	lexA	4257115	1	36.9501	32.217	63.5758	65.0807	46.2348
b4044	dinF	4257742	1	-	-	-	-	-
b4045	yjbJ	4259237	1	37.7981	60.532	60.185	46.2712	43.9656
b4046	zur	4260003	-1	11.9936	11.9063	13.2449	18.9348	15.4589
b4047	yjbL	4260321	1	81.169	72.3382	65.9069	57.1807	55.1697
b4048	yjbM	4260599	1	-	-	-	-	-
b4049	dusA	4261669	1	5.45165	11.0058	-	9.40472	7.23305
b4050	pspG	4262840	1	27.3794	26.3139	15.8939	28.5903	27.7976
b4051	qorA	4264231	-1	37.1924	28.9153	32.1058	31.3491	24.8193
b4052	dnaB	4264314	1	-	-	-	-	-
b4053	alr	4265782	1	192.86700000000002	128.268	152.264	118.374	126.93299999999999
b4054	tyrB	4267114	1	40.3422	54.1286	46.3043	51.913999999999994	45.6675
b4621	yjbS	4269012	-1	100.068	182.797	135.946	216.058	190.75400000000002
b4055	aphA	4269414	1	13.2051	23.2123	17.8012	17.0539	23.8265
b4056	yjbQ	4270238	1	41.4326	24.9132	27.7614	20.0634	23.401
b4057	yjbR	4270658	1	13.932	10.6056	10.2781	12.5396	11.7714
b4058	uvrA	4273871	-1	681.2139999999999	516.573	649.002	606.04	704.7260000000001
b4059	ssb	4274125	1	207.52599999999998	229.12099999999998	224.84599999999998	225.96400000000003	181.67700000000002
b4060	yjcB	4275041	-1	-	-	-	-	-
b4061	yjcC	4275471	1	15.7492	21.4113	18.5429	21.3174	20.99
b4062	soxS	4277383	-1	-	-	-	-	-
b4063	soxR	4277469	1	-	-	-	-	-
b4064	ghxP	4278479	1	10.2976	13.8073	20.4502	15.0476	8.65129
b4065	yjcE	4279980	1	15.7492	10.1053	9.53636	6.52061	8.22582
b4066	yjcF	4283075	-1	14.78	13.307	7.841010000000001	5.14125	9.218589999999999
b4067	actP	4284902	-1	-	5.10269	19.7085	17.6809	9.07676
b4068	yjcH	4285213	-1	12.5994	16.5087	16.4237	18.4332	19.0045
b4069	acs	4287371	-1	160.036	173.692	91.867	104.204	117.431
b4070	nrfA	4287764	1	-	-	-	-	-
b4071	nrfB	4289245	1	22.1701	11.8062	12.7152	7.2729800000000004	8.65129
b4072	nrfC	4289808	1	-	-	-	-	-
b4073	nrfD	4290476	1	-	-	-	7.147589999999999	-
b4074	nrfE	4291512	1	-	-	-	-	-
b4075	nrfF	4293163	1	-	-	-	-	-
b4076	nrfG	4293543	1	-	-	-	-	-
b4077	gltP	4294481	1	5.3305	6.503430000000001	-	6.52061	9.927710000000001
b4078	yjcO	4297125	-1	-	-	-	-	-
b4079	fdhF	4299366	-1	169.24400000000003	114.661	150.357	102.449	116.72200000000001
b4080	mdtP	4301030	-1	54.2742	55.0291	47.8937	67.8394	60.4172
b4081	mdtO	4303078	-1	-	-	-	-	-
b4082	mdtN	4304109	-1	-	-	-	5.01585	-
b4622	ytcA	4304403	-1	-	-	-	-	-
b4083	yjcS	4306597	-1	33.1945	68.9364	31.576	90.0345	63.6792
b4084	alsK	4307799	-1	-	-	-	-	-
b4085	alsE	4308478	-1	13.084000000000001	18.5098	12.5032	10.4079	13.4733
b4086	alsC	4309469	-1	167.79	112.459	100.76799999999999	80.2536	77.4361
b4087	alsA	4310980	-1	56.576	30.0159	28.1853	20.4396	21.2737
b4088	alsB	4312042	-1	17.5664	23.8126	20.1323	29.3427	24.8193
b4089	alsR	4312991	-1	13.4474	13.6072	14.0926	16.8031	13.1897
b4090	rpiB	4313350	1	41.4326	36.1191	35.0726	35.6125	41.1291
b4487	yjdP	4313868	1	-	-	-	-	-
b4092	phnP	4315102	-1	-	-	-	-	-
b4093	phnO	4315538	-1	110.245	131.469	150.251	136.80700000000002	116.296
b4094	phnN	4316082	-1	-	-	-	-	-
b4095	phnM	4317218	-1	-	-	-	-	-
b4096	phnL	4317895	-1	7.51116	8.60454	5.5099	7.147589999999999	9.927710000000001
b4097	phnK	4318764	-1	33.8002	43.3229	48.6355	34.6094	30.3504
b4098	phnJ	4319606	-1	103.46	73.4388	84.1319	63.8267	65.3811
b4099	phnI	4320663	-1	-	-	-	-	-
b4100	phnH	4321247	-1	-	-	-	-	-
b4101	phnG	4321696	-1	29.3178	27.9147	22.5694	23.8253	22.8337
b4102	phnF	4322422	-1	-	-	-	-	-
b4104	phnE	4323230	-1	11.0245	13.6072	13.139000000000001	14.2952	16.8771
b4104	phnE	4322814	-1	-	-	-	-	-
b4105	phnD	4324352	-1	338.00199999999995	356.48800000000006	232.475	318.005	403.491
b4106	phnC	4325165	-1	12.4782	17.7094	16.4237	16.3015	14.4661
b4107	yjdN	4325741	-1	-	-	-	-	-
b4108	yjdM	4326734	-1	-	-	5.827780000000001	7.2729800000000004	-
b4109	crfC	4327135	1	77.1712	96.9512	85.1915	79.3758	76.8688
b4110	yjcZ	4329360	1	20.474	21.1111	13.8807	18.5586	18.1535
b4111	proP	4330502	1	5.20936	8.40444	5.72182	8.90313	9.36041
b4703	pmrR	4332116	1	62.27	135.472	98.9663	177.812	150.901
b4112	basS	4333272	-1	-	-	-	-	-
b4113	basR	4333950	-1	76.3231	81.343	85.0856	68.0902	58.5735
b4114	eptA	4335590	-1	15.1435	18.6098	15.2582	22.3205	21.2737
b4115	adiC	4337031	-1	143.56	117.462	129.059	84.7679	87.7893
b4116	adiY	4337929	-1	129.87	179.595	185.747	223.958	194.583
b4117	adiA	4340521	-1	18.051	19.7104	16.5297	23.4491	24.3938
b4118	melR	4341628	-1	45.067	52.0275	74.3836	60.6918	51.9077
b4119	melA	4341911	1	36.5866	66.235	30.5164	71.7267	59.8499
b4120	melB	4343369	1	-	-	-	-	-
b4121	yjdF	4345558	-1	-	-	-	-	-
b4122	fumB	4347326	-1	46.2785	52.2276	42.1719	57.8077	62.1191
b4123	dcuB	4348744	-1	146.468	116.462	135.734	109.22	105.943
b4124	dcuR	4350034	-1	7.39002	8.80465	6.99333	7.147589999999999	9.36041
b4125	dcuS	4351662	-1	-	-	-	5.517440000000001	-
b4126	yjdI	4351843	1	35.7386	56.73	91.2312	82.6361	82.5418
b4127	yjdJ	4352085	1	85.6515	92.9491	166.78	132.418	119.7
b4128	ghoS	4352584	1	253.562	224.71900000000002	346.276	269.978	262.659
b4559	ghoT	4352908	1	-	-	-	-	-
b4129	lysU	4354717	-1	27.2583	23.4124	26.8078	32.2268	25.811999999999998
b4130	dtpC	4356411	-1	6.78428	11.0058	8.58273	12.4142	7.800339999999999
b4131	cadA	4358617	-1	131.809	126.367	153.641	121.76	117.572
b4132	cadB	4360031	-1	110.85	161.185	117.82700000000001	159.379	178.84099999999998
b4133	cadC	4361934	-1	8.1169	7.50396	-	7.39838	8.93494
b4654	yjdQ	4362353	-1	-	-	-	-	-
b4654	yjdQ	4362271	-1	-	-	-	-	-
b4135	yjdC	4363308	-1	215.52200000000002	150.47899999999998	203.23	123.515	128.351
b4136	dsbD	4365042	-1	88.6802	111.759	97.3769	102.7	72.0468
b4137	cutA	4365356	-1	7.8746100000000006	7.90417	10.49	7.022189999999999	-
b4138	dcuA	4366773	-1	11.2667	11.6061	10.8079	7.64917	12.7642
b4139	aspA	4368327	-1	9.449530000000001	19.01	7.62909	15.6745	11.345999999999998
b4140	fxsA	4368664	1	-	-	-	-	-
b4141	yjeH	4370412	-1	21.8066	27.5145	19.3906	27.4618	27.2303
b4142	groS	4370688	1	9.328380000000001	6.30333	5.61586	-	6.5239199999999995
b4143	groL	4371025	1	318.74	233.123	274.329	184.583	179.975
b4144	yjeI	4372809	1	20.474	20.7109	10.2781	7.39838	21.5573
b4145	yjeJ	4374234	-1	13.4474	25.5135	20.5562	35.2363	31.3432
b4146	epmB	4375657	-1	-	-	-	-	-
b4147	efp	4375699	1	14.1743	18.2096	11.4436	23.9507	26.0957
b4410	ecnA	4376317	1	-	-	-	-	-
b4411	ecnB	4376553	1	1542.94	1495.69	1343.36	1533.6	1560.92
b4148	sugE	4376875	1	-	-	-	-	-
b4149	blc	4377722	-1	14.2954	22.5119	21.1919	21.4428	17.0189
b4150	ampC	4378944	-1	-	-	-	-	-
b4151	frdD	4379366	-1	259.014	243.429	376.686	272.235	253.582
b4152	frdC	4379772	-1	23.3815	25.6135	28.1853	24.5777	17.5862
b4153	frdB	4380517	-1	131.445	96.0507	91.867	81.5076	108.49600000000001
b4154	frdA	4382318	-1	182.933	113.36	130.754	98.6869	103.24799999999999
b4155	epmA	4382643	1	70.9926	64.2339	66.8605	51.5379	55.8788
b4156	yjeM	4383839	1	19.6259	25.1133	16.5297	26.2078	25.9539
b4157	yjeN	4385393	1	71.2349	61.5325	88.7941	49.5315	65.6647
b4158	yjeO	4385704	1	-	-	-	-	-
b4159	mscM	4389370	-1	-	-	7.311210000000001	5.01585	-
b4160	psd	4390360	-1	21.9278	17.3091	15.3641	20.9412	18.579
b4161	rsgA	4391509	-1	30.6504	33.2175	25.6422	22.6967	31.2014
b4162	orn	4391604	1	8.48035	7.0037	-	-	6.24028
b4670	yjeV	4392892	1	-	-	-	-	-
b4166	queG	4394067	-1	-	-	-	-	-
b4167	nnr	4394066	1	-	-	-	-	-
b4168	tsaE	4395585	1	9.449530000000001	16.2086	5.5099	11.7872	12.4806
b4169	amiB	4396065	1	-	-	-	-	-
b4170	mutL	4397412	1	-	-	-	-	-
b4171	miaA	4399252	1	16.355	12.2064	10.1721	5.39204	9.36041
b4172	hfq	4400288	1	748.572	534.7819999999999	405.189	354.495	481.91900000000004
b4173	hflX	4400672	1	-	-	-	-	-
b4174	hflK	4402038	1	86.015	61.5325	62.1983	43.3871	40.1363
b4175	hflC	4403300	1	35.7386	36.4192	39.417	26.3332	39.2854
b4176	yjeT	4404386	1	43.9767	30.4161	33.0594	16.3015	24.8193
b4177	purA	4404687	1	67.1159	97.7516	97.8007	100.568	95.0224
b4178	nsrR	4406190	1	19.7471	21.1111	13.5628	13.6682	19.5718
b4179	rnr	4406654	1	56.4549	59.5314	45.1388	48.7791	47.5112
b4180	rlmB	4409275	1	33.3156	49.9264	42.8077	34.484	46.3766
b4181	yjfI	4410133	1	6.17854	14.0074	7.41717	16.4269	12.6224
b4182	yjfJ	4410553	1	57.6664	48.6257	31.47	26.584	43.1146
b4183	yjfK	4411302	1	-	-	-	-	-
b4184	yjfL	4411979	1	487.135	234.524	217.111	85.2695	195.86
b4185	yjfM	4412387	1	23.0181	33.0174	22.6754	28.7157	35.4561
b4186	yjfC	4413028	1	-	8.40444	8.58273	8.652339999999999	9.502239999999999
b4187	aidB	4414275	1	132.293	112.459	189.88	122.387	129.486
b4188	yjfN	4416292	-1	107.943	91.1481	143.999	121.258	106.368
b4189	bsmA	4416770	-1	43.4921	54.928999999999995	32.1058	42.5093	40.2781
b4190	yjfP	4416952	1	293.178	134.171	202.171	100.31700000000001	110.90700000000001
b4191	ulaR	4418453	-1	5.3305	-	-	-	-
b4192	ulaG	4419625	-1	352.298	242.22799999999998	153.641	138.061	218.551
b4193	ulaA	4419980	1	19.0202	23.6125	19.1787	23.4491	23.2592
b4194	ulaB	4421393	1	14.5377	12.0063	16.4237	11.2857	10.3532
b4195	ulaC	4421708	1	11.3879	11.2059	18.6489	10.6587	11.0623
b4196	ulaD	4422186	1	-	7.70407	6.25162	7.64917	6.3821
b4197	ulaE	4422846	1	-	-	-	-	-
b4198	ulaF	4423700	1	11.0245	12.1064	14.9403	13.7936	13.0478
b4199	yjfY	4424791	-1	126.236	118.463	195.813	141.69799999999998	140.123
b4200	rpsF	4425118	1	-	-	-	-	5.67298
b4201	priB	4425520	1	-	-	-	-	-
b4202	rpsR	4425839	1	-	5.70301	-	6.019019999999999	-
b4203	rplI	4426108	1	351.329	546.789	420.342	458.449	542.762
b4204	yjfZ	4427422	-1	-	-	-	-	-
b4205	ytfA	4427694	1	-	-	-	-	-
b4206	ytfB	4428717	-1	-	-	-	-	-
b4207	fklB	4428935	1	14.2954	21.1111	9.4304	16.3015	21.1318
b4208	cycA	4429864	1	420.504	479.75300000000004	519.52	454.436	461.07099999999997
b4209	ytfE	4431983	-1	77.2923	86.6458	62.7281	84.5171	80.9818
b4210	ytfF	4433056	-1	-	-	-	-	-
b4211	qorB	4434024	-1	185.72	139.974	205.456	134.92600000000002	125.37299999999999
b4212	ytfH	4434113	1	131.082	192.80200000000002	226.542	208.65900000000002	188.768
b4213	cpdB	4436565	-1	57.0606	75.5399	91.2312	98.8122	93.0368
b4214	cysQ	4436755	1	91.83	89.04700000000001	133.509	99.1884	94.8805
b4215	ytfI	4437707	1	-	-	-	-	-
b4216	ytfJ	4439262	-1	32.9522	36.6193	22.7813	32.2268	26.0957
b4217	ytfK	4439587	1	375.195	268.342	207.99900000000002	149.096	182.528
b4218	ytfL	4441215	-1	32.1042	15.107999999999999	9.854239999999999	12.2888	17.0189
b4219	msrA	4442176	-1	26.0468	9.80518	8.90061	-	6.24028
b4220	tamA	4442382	1	7.995760000000001	9.10481	7.841010000000001	12.5396	8.79312
b4221	tamB	4444112	1	11.3879	6.90365	-	-	9.644060000000001
b4222	ytfP	4447894	1	25.441	25.1133	16.7416	29.9697	28.2231
b4224	chpS	4448447	1	26.1679	20.2107	27.1257	15.1729	20.1391
b4225	chpB	4448692	1	23.8661	15.8083	27.6555	12.665	13.8988
b4226	ppa	4449652	-1	200.5	224.218	310.25	249.78900000000002	239.11599999999999
b4227	ytfQ	4449962	1	-	-	-	-	-
b4485	ytfR	4451058	1	-	-	-	-	-
b4230	ytfT	4452571	1	6.541980000000001	-	5.08606	-	-
b4231	yjfF	4453583	1	161.975	230.021	184.794	187.593	194.86700000000002
b4232	fbp	4455609	-1	30.0447	32.4171	22.5694	32.2268	36.3071
b4233	mpl	4455785	1	19.6259	36.6193	24.7945	39.7506	45.3838
b4234	yjgA	4457865	-1	43.7344	59.3313	32.9534	63.5759	56.8716
b4235	pmbA	4457959	1	-	-	-	-	-
b4236	cybC	4459490	1	-	-	-	-	-
b4237	nrdG	4460364	-1	8.48035	14.1075	10.8079	18.4332	18.1535
b4238	nrdD	4462660	-1	53.1839	47.0248	72.3704	53.6696	52.9005
b4239	treC	4464709	-1	7.995760000000001	9.304910000000001	9.4304	9.78091	10.3532
b4240	treB	4466180	-1	23.745	22.0116	21.4038	20.3142	17.3026
b4241	treR	4467246	-1	-	-	-	-	-
b4702	mgtL	4467431	1	-	-	-	-	-
b4242	mgtA	4467625	1	5.93624	5.70301	10.384	-	7.658519999999999
b4243	ridA	4470913	-1	100.795	137.97299999999998	61.6685	94.4234	117.85600000000001
b4244	pyrI	4471447	-1	-	-	-	-	-
b4245	pyrB	4472395	-1	-	-	-	-	-
b4246	pyrL	4472533	-1	7.14772	-	6.3575800000000005	7.022189999999999	-
b4248	yjgH	4473209	-1	26.8948	41.4219	28.715	60.0648	51.7659
b4249	bdcA	4474053	-1	151.91899999999998	88.5468	88.2643	52.4156	85.2365
b4251	bdcR	4474124	1	18.2933	25.4134	13.9867	25.7062	27.6558
b4252	tabA	4474862	1	98.9778	43.2228	33.4832	26.4586	39.7108
b4253	yjgL	4475437	1	41.6748	45.523999999999994	33.8011	34.6094	39.4272
b4254	argI	4478311	-1	27.016	31.4166	32.1058	33.857	37.4417
b4255	rraB	4478473	1	19.1414	25.6135	22.4634	26.8348	19.7136
b4256	yjgM	4479537	-1	118.604	160.285	97.5888	113.734	116.58
b4257	yjgN	4479730	1	-	5.6029599999999995	-	-	-
b4258	valS	4483837	-1	-	-	-	-	-
b4259	holC	4484280	-1	-	5.9031199999999995	-	-	-
b4260	pepA	4485951	-1	104.18700000000001	86.9459	139.125	90.6615	96.2988
b4261	lptF	4486218	1	96.5548	98.0518	108.609	111.979	120.551
b4262	lptG	4487318	1	37.9193	46.4245	40.0527	50.5347	55.0279
b4263	yjgR	4490063	-1	-	5.10269	5.61586	5.39204	-
b4264	idnR	4491139	-1	-	-	-	-	-
b4265	idnT	4492525	-1	23.9873	25.5135	23.523000000000003	21.9443	24.1102
b4266	idnO	4493351	-1	25.1987	63.2334	36.1322	78.7488	81.8327
b4267	idnD	4494406	-1	8.72264	24.5129	12.7152	18.9348	20.99
b4268	idnK	4494623	1	18.2933	20.0106	16.6357	14.0444	19.2881
b4269	ahr	4496209	-1	23.6238	30.215999999999998	15.3641	18.3079	23.5429
b4271	intB	4496675	1	118.96700000000001	73.3387	85.7213	56.6791	71.6213
b4272	insC1	4498272	1	-	-	-	-	-
b4273	insD1	4498595	1	-	-	-	-	-
b4575	yjgX	4500791	-1	58.998999999999995	63.1333	99.0722	83.2631	74.0324
b4575	yjgX	4500534	-1	-	-	-	-	-
b4277	yjgZ	4501260	1	-	-	-	-	-
b4278	insG	4503431	-1	-	-	-	-	-
b4279	yjhB	4504058	1	187.537	220.11599999999999	200.476	180.947	174.30200000000002
b4280	yjhC	4505287	1	205.467	166.588	177.90599999999998	159.379	117.714
b4655	ythA	4506448	1	-	-	-	-	-
b4281	yjhD	4506856	-1	-	-	-	-	-
b4282	yjhE	4506861	1	-	-	-	-	-
b4623	insO	4507197	1	-	-	-	-	-
b4623	insO	4509009	1	-	-	-	-	-
b4623	insO	4509479	1	-	-	-	-	-
b4284	insI1	4508617	-1	-	-	-	-	-
b4561	insM	4508942	-1	112.425	111.259	94.516	108.09200000000001	120.976
b4286	yjhV	4509804	1	-	-	-	-	-
b4287	fecE	4511457	-1	7.0265699999999995	8.104280000000001	7.841010000000001	7.022189999999999	5.67298
b4288	fecD	4512414	-1	-	-	-	-	-
b4289	fecC	4513409	-1	-	-	-	-	-
b4290	fecB	4514308	-1	-	-	-	-	-
b4291	fecA	4516677	-1	24.1084	21.3113	16.9535	21.8189	24.5356
b4292	fecR	4517717	-1	-	-	-	-	-
b4293	fecI	4518235	-1	-	-	-	-	-
b4294	insA	4518527	1	-	-	-	-	-
b4576	insB1	4518721	1	-	-	-	-	-
b4295	yjhU	4520324	-1	22.5335	21.2112	14.6224	15.7999	19.5718
b4296	yjhF	4522020	-1	-	-	-	6.019019999999999	-
b4297	yjhG	4524094	-1	7.14772	5.803059999999999	-	5.64283	5.9566300000000005
